"Start Time","Fri Nov 25 09:16:21 2011","09:16:20 minus 448 ms","Subject","001","Target Distance",225,"Radius",37.5

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
4851,240,459,1529,238,457,1,2.82843
7125,399,525,988,400,529,1,4.12311
8853,240,140,1058,238,138,1,2.82843
10650,240,459,1629,231,445,1,16.6433
13023,559,459,1228,538,481,1,30.4138
14991,399,525,891,398,529,1,4.12311
16620,400,75,1127,393,73,1,7.28011
18491,399,525,1553,398,540,1,15.0333
20783,240,459,1279,250,452,1,12.2066
22801,175,299,1304,173,300,1,2.23607
24847,559,459,1412,550,476,1,19.2354
27002,625,300,1454,598,300,1,27
29198,240,140,1552,238,143,1,3.60555
31493,399,525,1096,405,517,1,10
33333,559,459,1201,550,476,1,19.2354
35278,625,300,1001,629,300,1,4
37016,559,140,1392,555,138,1,4.47214
39152,240,140,1131,238,138,1,2.82843
41022,240,459,2004,231,452,1,11.4018
43768,559,459,1208,550,457,1,9.21954
45714,240,140,1340,238,138,1,2.82843
47792,559,459,1490,562,464,1,5.83095
50026,625,300,1728,617,310,1,12.8062
52493,240,140,2103,238,138,1,2.82843
55336,559,140,1349,555,138,1,4.47214
57424,175,299,980,173,300,1,2.23607
59145,399,525,1360,400,517,1,8.06226
61244,559,140,1441,543,131,1,18.3576
63421,175,299,947,177,300,1,2.23607
65109,399,525,1062,400,524,1,1.41421
66911,559,459,2300,550,469,1,13.4536
70434,625,300,1187,629,300,1,4
72359,399,525,1685,400,524,1,1.41421
74782,400,75,2049,417,84,1,19.2354
77570,625,300,1076,617,300,1,8
79387,399,525,1501,400,529,1,4.12311
82700,625,300,1368,629,298,1,4.47214
84808,400,75,1280,398,66,1,9.21954
86826,240,140,1391,243,138,1,3.60555
88957,400,75,1223,400,73,1,2
90920,175,299,990,184,300,1,9.05539
92649,559,459,1390,555,452,1,8.06226
94777,399,525,1016,393,536,1,12.53
96528,559,459,1263,543,452,1,17.4642
98528,625,300,1309,610,314,1,20.5183
100573,559,459,1488,555,457,1,4.47214
102799,625,300,1884,605,300,1,20
105421,240,459,1302,231,476,1,19.2354
107459,400,75,1214,398,96,1,21.095
110800,559,459,1327,555,452,1,8.06226
112869,559,140,1479,550,138,1,9.21954
115087,625,300,1048,629,300,1,4
116873,559,140,1352,562,138,1,3.60555
118964,399,525,1634,400,517,1,8.06226
121338,175,299,1317,208,300,0,33.0151
123880,559,459,1230,550,464,1,10.2956
125850,240,459,1694,231,445,1,16.6433
128284,175,299,1298,173,300,1,2.23607
130320,400,75,2241,398,73,1,2.82843
133299,240,140,2563,231,155,1,17.4929
136604,175,299,1494,173,298,1,2.23607
138837,559,140,1456,550,138,1,9.21954
141034,240,140,1102,243,138,1,3.60555
142877,625,300,1190,629,310,1,10.7703
144806,559,140,1172,555,138,1,4.47214
146717,625,300,1265,621,298,1,4.47214
148721,399,525,1558,398,524,1,1.41421
151018,240,459,1894,238,452,1,7.28011
154132,175,299,2163,189,300,1,14.0357
157035,399,525,1881,398,517,1,8.06226
159655,559,140,1432,555,138,1,4.47214
161824,240,140,1427,238,143,1,3.60555
163990,399,525,1640,400,524,1,1.41421
166371,625,300,1477,621,300,1,4
168587,240,459,2635,231,445,1,16.6433
172449,400,75,1668,400,77,1,2
176256,559,140,1116,555,127,1,13.6015
178115,559,459,1756,543,433,1,30.5287
181263,175,299,783,173,300,1,2.23607
182783,400,75,1169,400,73,1,2
184691,559,459,1548,555,445,1,14.5602
