"Start Time","Fri Nov 25 09:12:36 2011","09:12:35 minus 200 ms","Subject","001","Target Distance",225,"Radius",75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
4438,240,140,953,262,162,1,31.1127
6136,625,300,840,617,314,1,16.1245
7718,240,459,1051,238,469,1,10.198
9511,400,75,933,398,89,1,14.1421
11190,559,459,989,555,481,1,22.3607
12924,400,75,1000,386,61,1,19.799
14666,625,300,945,621,300,1,4
16357,559,140,1354,550,131,1,12.7279
18459,400,75,1169,398,66,1,9.21954
20374,559,459,1307,550,452,1,11.4018
22426,400,75,1076,398,84,1,9.21954
24247,240,459,885,250,476,1,19.7231
25880,399,525,956,400,529,1,4.12311
27582,400,75,1193,400,84,1,9
29518,559,459,1027,550,464,1,10.2956
31292,175,299,929,166,300,1,9.05539
32964,240,459,913,243,476,1,17.2627
34619,559,459,1523,519,440,1,44.2832
36881,625,300,1012,610,300,1,15
38634,559,459,1069,550,452,1,11.4018
40444,240,140,1019,262,150,1,24.1661
42204,625,300,1203,621,302,1,4.47214
44147,175,299,964,177,302,1,3.60555
45853,559,140,1208,543,138,1,16.1245
47802,400,75,875,398,77,1,2.82843
49425,399,525,1038,398,512,1,13.0384
51856,175,299,903,154,286,1,24.6982
53502,399,525,947,400,536,1,11.0454
56253,240,459,879,231,488,1,30.3645
57877,625,300,1191,605,286,1,24.4131
59809,400,75,1084,398,96,1,21.095
61632,559,459,965,555,464,1,6.40312
63343,399,525,931,421,529,1,22.3607
65506,240,140,1220,231,131,1,12.7279
67468,559,140,1428,543,131,1,18.3576
69639,399,525,1034,400,517,1,8.06226
71416,559,459,1162,555,464,1,6.40312
73317,175,299,1809,166,300,1,9.05539
75867,240,140,1385,231,138,1,9.21954
77994,240,459,1611,238,469,1,10.198
80346,625,300,1244,621,300,1,4
82986,559,140,1344,555,143,1,5
85074,400,75,1349,398,54,1,21.095
87168,559,459,1505,538,476,1,27.0185
89416,175,299,991,177,300,1,2.23607
91152,240,459,1255,238,452,1,7.28011
93148,559,140,1227,550,143,1,9.48683
95121,400,75,999,398,84,1,9.21954
96861,175,299,861,166,314,1,17.4929
98467,559,140,941,550,138,1,9.21954
100152,240,459,1044,243,476,1,17.2627
101938,399,525,1085,398,536,1,11.0454
103765,240,459,843,231,481,1,23.7697
105354,559,459,964,543,440,1,24.8395
108457,240,459,1419,243,433,1,26.1725
110621,625,300,1130,629,298,1,4.47214
112497,240,459,1092,231,481,1,23.7697
114988,240,140,1441,243,155,1,15.2971
117173,625,300,973,629,300,1,4
118887,559,459,1531,555,476,1,17.4642
121165,625,300,1552,617,286,1,16.1245
123459,240,140,1097,243,138,1,3.60555
125301,399,525,1138,400,517,1,8.06226
127179,240,140,1192,231,143,1,9.48683
129113,559,140,1720,531,150,1,29.7321
131572,175,299,1563,166,321,1,23.7697
133877,625,300,1102,617,298,1,8.24621
136374,399,525,1051,400,536,1,11.0454
138826,400,75,1265,386,66,1,16.6433
140832,240,459,1402,231,457,1,9.21954
142976,625,300,1075,610,293,1,16.5529
145529,175,299,807,201,286,1,29.0689
147078,559,140,1749,555,138,1,4.47214
149567,559,459,1483,538,481,1,30.4138
151792,400,75,1506,400,84,1,9
154778,559,459,1143,550,481,1,23.7697
156662,240,459,1615,227,445,1,19.105
159019,399,525,1284,398,536,1,11.0454
161046,625,300,1230,621,298,1,4.47214
163017,240,140,1276,231,138,1,9.21954
165035,240,459,1407,231,481,1,23.7697
167189,559,140,1229,526,166,1,42.0119
169159,399,525,1064,398,536,1,11.0454
170965,625,300,1096,610,298,1,15.1327
172800,400,75,1725,398,66,1,9.21954
175268,625,300,1500,633,298,1,8.24621
177509,175,299,973,177,302,1,3.60555
179228,240,459,1607,231,481,1,23.7697
181576,559,140,1068,543,143,1,16.2788
183386,399,525,958,400,536,1,11.0454
