"Start Time","Tue Nov 22 09:22:37 2011","09:22:36 minus 763 ms","Subject","001","Target Distance",225,"Radius",18.75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
4835,240,459,2588,231,469,1,13.4536
8166,399,525,1647,400,529,1,4.12311
10555,240,140,2343,243,141,1,3.16228
13639,240,459,2906,231,452,1,11.4018
17288,559,459,1633,550,452,1,11.4018
19662,399,525,1401,398,529,1,4.12311
21804,400,75,2162,400,73,1,2
24708,399,525,2031,398,536,1,11.0454
27482,240,459,2877,231,445,0,16.6433
30933,175,299,1797,166,300,1,9.05539
33472,559,459,3663,562,440,0,19.2354
38192,625,300,1919,633,300,1,8
40852,240,140,1556,238,141,1,2.23607
43150,399,525,1298,417,536,0,21.095
45026,559,459,1405,555,469,1,10.7703
47173,625,300,1525,617,300,1,8
49439,559,140,1821,555,141,1,4.12311
52000,240,140,1731,238,131,1,9.21954
54472,240,459,3287,231,469,1,13.4536
58501,559,459,1677,567,469,1,12.8062
60920,240,140,1593,231,148,1,12.0416
63254,559,459,2645,562,469,1,10.4403
66640,625,300,1848,633,300,1,8
69224,240,140,1948,231,141,1,9.05539
71914,559,140,1967,555,127,1,13.6015
74622,175,299,2292,166,300,1,9.05539
77656,399,525,1201,405,529,1,7.2111
79597,559,140,2053,550,152,0,15
82224,175,299,1369,166,298,1,9.05539
84335,399,525,1218,400,529,1,4.12311
86294,559,459,2876,562,440,0,19.2354
89745,625,300,1409,621,300,1,4
91890,399,525,1416,400,529,1,4.12311
94049,400,75,1912,398,73,1,2.82843
96702,625,300,982,605,284,0,25.6125
98746,399,525,1574,400,529,1,4.12311
101061,625,300,1286,633,298,1,8.24621
104159,400,75,1356,381,73,0,19.105
106090,240,140,1304,238,141,1,2.23607
108134,400,75,1554,400,68,1,7
110430,175,299,1714,189,298,0,14.0357
112722,559,459,1543,567,476,0,18.7883
115322,399,525,1223,400,529,1,4.12311
117287,559,459,2198,562,469,1,10.4403
120222,625,300,1317,621,300,1,4
122935,559,459,2236,562,469,1,10.4403
125913,625,300,1315,621,298,1,4.47214
127971,240,459,1401,231,464,1,10.2956
130115,400,75,1814,400,68,1,7
132671,559,459,1884,543,433,0,30.5287
135702,559,140,1947,555,152,1,12.6491
138386,625,300,1391,629,298,1,4.47214
140513,559,140,2171,538,152,0,24.1868
143831,399,525,1286,400,529,1,4.12311
145857,175,299,1315,161,298,0,14.0357
147749,559,459,1759,562,469,1,10.4403
150251,240,459,2647,238,445,0,14.1421
153473,175,299,1468,173,300,1,2.23607
155682,400,75,2163,398,68,1,7.28011
158585,240,140,1827,238,127,1,13.1529
161154,175,299,1585,166,302,1,9.48683
163481,559,140,1908,543,148,0,17.8885
166449,240,140,1562,231,141,1,9.05539
168752,625,300,2020,617,300,1,8
171514,559,140,1707,555,141,1,4.12311
173962,625,300,1545,617,300,1,8
176247,399,525,1380,400,517,1,8.06226
178369,240,459,3230,238,440,0,19.105
182176,175,299,1551,177,300,1,2.23607
184470,399,525,1710,398,524,1,1.41421
