"Start Time","Tue Nov 22 09:51:04 2011","09:51:03 minus 1008 ms","Subject","001","Target Distance",225,"Radius",75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5528,240,140,1027,273,173,1,46.669
7302,625,300,1057,567,302,1,58.0345
9107,240,459,1390,227,457,1,13.1529
11232,400,75,1280,381,115,1,44.2832
13260,559,459,1182,550,429,1,31.3209
15185,400,75,805,398,105,1,30.0666
16732,625,300,745,617,302,1,8.24621
18222,559,140,858,543,169,1,33.121
19827,400,75,816,398,105,1,30.0666
21389,559,459,1026,550,417,1,42.9535
23162,400,75,832,386,94,1,23.6008
24740,240,459,1174,227,469,1,16.4012
26660,399,525,806,400,493,1,32.0156
28213,400,75,1040,398,115,1,40.05
30563,559,459,780,562,452,1,7.61577
32090,175,299,1149,238,300,1,63.0079
34639,240,459,1024,255,469,1,18.0278
36895,559,459,1095,538,464,1,21.587
38736,625,300,1192,574,300,1,51
40675,559,459,832,550,445,1,16.6433
42254,240,140,1218,285,169,1,53.535
44218,625,300,848,593,302,1,32.0624
45814,175,299,954,173,310,1,11.1803
47513,559,140,1217,526,152,1,35.1141
49476,400,75,806,410,110,1,36.4005
51027,399,525,1071,433,500,1,42.2019
53739,175,299,790,173,298,1,2.23607
55269,399,525,902,400,493,1,32.0156
56919,240,459,1105,292,417,1,66.8431
58771,625,300,971,610,300,1,15
61143,400,75,971,381,122,1,50.6952
62861,559,459,965,543,469,1,18.868
64567,399,525,806,400,500,1,25.02
66119,240,140,860,250,152,1,15.6205
67726,559,140,981,562,127,1,13.3417
69453,399,525,850,398,505,1,20.025
71050,559,459,920,543,417,1,44.9444
72717,175,299,973,215,300,1,40.0125
74435,240,140,850,273,178,1,50.3289
76031,240,459,903,292,469,1,52.9528
77681,625,300,919,574,314,1,52.8867
79345,559,140,1109,531,169,1,40.3113
81199,400,75,824,400,115,1,40
82770,559,459,858,543,421,1,41.2311
84375,175,299,821,166,288,1,14.2127
85937,240,459,761,285,433,1,51.9711
87443,559,140,856,574,152,1,19.2094
89046,400,75,806,440,122,1,61.7171
90599,175,299,736,149,284,1,30.0167
92081,559,140,929,507,136,1,52.1536
93758,240,459,913,255,457,1,15.1327
95418,399,525,806,405,500,1,25.7099
96971,240,459,885,231,433,1,27.5136
98603,559,459,999,538,464,1,21.587
100349,240,459,958,280,433,1,47.7074
102047,625,300,1131,562,300,1,63
103925,240,459,1017,280,488,1,49.4065
105690,240,140,1068,285,195,0,71.0634
107337,625,300,921,567,300,1,58
109488,559,459,1079,531,464,1,28.4429
111308,625,300,1112,617,298,1,8.24621
113168,240,140,1176,231,173,1,34.2053
115090,399,525,806,410,505,1,22.8254
116643,240,140,1017,280,169,1,49.4065
119144,559,140,935,538,141,1,21.0238
120825,175,299,831,166,300,1,9.05539
122401,625,300,761,610,298,1,15.1327
123902,399,525,736,440,540,1,43.6578
125384,400,75,876,381,89,1,23.6008
127000,240,459,700,238,493,1,34.0588
128441,625,300,744,617,298,1,8.24621
129932,175,299,797,100,314,0,76.4853
131308,559,140,841,519,157,1,43.4626
132891,559,459,1973,567,433,1,27.2029
136426,400,75,770,400,127,1,52
137943,559,459,832,514,481,1,50.0899
139523,240,459,744,250,500,1,42.2019
141014,399,525,665,405,571,1,46.3897
142426,625,300,716,598,300,1,27
143882,240,140,824,238,157,1,17.1172
146024,240,459,947,231,445,1,16.6433
147717,559,140,1333,538,169,1,35.805
150536,399,525,761,398,493,1,32.0156
152044,625,300,690,621,298,1,4.47214
153480,400,75,744,398,127,1,52.0384
154970,625,300,822,617,302,1,8.24621
156537,175,299,860,149,350,1,57.2451
159130,240,459,894,266,464,1,26.4764
160769,559,140,768,526,173,1,46.669
162278,399,525,710,398,512,1,13.0384
163733,400,75,825,398,122,1,47.0425
165303,559,459,886,538,445,1,25.2389
166935,559,140,840,543,157,1,23.3452
168521,240,140,824,304,148,1,64.4981
170092,399,525,779,421,493,1,38.833
171617,240,140,779,266,148,1,27.2029
173140,399,525,753,421,505,1,29.7321
174639,559,459,814,538,421,1,43.4166
176199,175,299,903,201,298,1,26.0192
177849,559,140,858,526,178,1,50.3289
179452,240,140,708,250,152,1,15.6205
180901,399,525,762,400,500,1,25.02
182404,240,459,1017,215,440,1,31.4006
184167,175,299,683,100,298,0,75.0067
