"Start Time","Tue Nov 22 09:58:06 2011","09:58:05 minus 904 ms","Subject","001","Target Distance",225,"Radius",18.75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
4586,400,75,1275,398,73,1,2.82843
6603,625,300,1751,629,298,1,4.47214
9097,240,459,2937,250,469,0,14.1421
12610,559,140,1515,555,148,1,8.94427
14868,399,525,1251,398,536,1,11.0454
16861,559,140,1297,550,136,1,9.84886
18900,240,140,1310,238,141,1,2.23607
20951,400,75,1203,398,73,1,2.82843
22896,240,140,1431,243,131,1,9.48683
25068,625,300,1175,633,310,1,12.8062
26984,559,140,1198,543,141,0,16.0312
29244,175,299,1416,166,310,0,14.2127
31236,240,459,2952,231,464,1,10.2956
34930,559,140,1508,550,136,1,9.84886
37178,240,140,1212,238,141,1,2.23607
39132,559,140,1340,543,148,0,17.8885
41046,240,459,1353,227,440,0,23.0217
42972,399,525,1235,381,536,0,21.095
44783,625,300,1287,621,300,1,4
46806,240,140,1151,231,141,1,9.05539
48699,400,75,1186,398,73,1,2.82843
50627,559,140,1492,562,148,1,8.544
52861,240,140,1442,231,141,1,9.05539
55044,240,459,1296,231,440,0,21.0238
56916,559,140,1420,538,148,0,22.4722
58913,400,75,1234,400,63,1,12
60890,559,459,1483,562,469,1,10.4403
63116,240,140,1027,238,141,1,2.23607
64886,559,140,1362,543,148,0,17.8885
66824,400,75,1094,398,68,1,7.28011
68660,240,459,1410,231,440,0,21.0238
70640,400,75,1071,398,73,1,2.82843
72453,625,300,1223,617,298,1,8.24621
74418,399,525,1187,405,529,1,7.2111
76347,625,300,910,629,300,1,4
77999,240,459,1133,266,440,0,32.2025
79708,400,75,1491,398,73,1,2.82843
81940,625,300,1217,621,298,1,4.47214
83899,400,75,1309,398,73,1,2.82843
85951,559,459,1631,550,445,0,16.6433
88814,625,300,1256,621,293,1,8.06226
90812,559,459,1485,562,469,1,10.4403
93040,625,300,1258,633,298,1,8.24621
95039,399,525,1309,400,524,1,1.41421
97090,240,459,2548,231,440,0,21.0238
100215,559,459,1441,555,464,1,6.40312
102396,400,75,1498,398,73,1,2.82843
104636,240,459,1403,262,464,0,22.561
106615,240,140,1146,231,152,0,15
108334,175,299,1023,166,300,1,9.05539
110098,559,140,1715,538,131,0,22.8473
112958,399,525,1298,393,529,1,7.2111
114997,625,300,1163,633,298,1,8.24621
116903,400,75,1416,386,73,0,14.1421
119375,625,300,1058,621,302,1,4.47214
121173,559,140,1297,562,141,1,3.16228
123211,399,525,1492,400,500,0,25.02
125764,559,140,1425,555,141,1,4.12311
127930,400,75,1304,398,59,0,16.1245
130290,559,459,1606,567,469,1,12.8062
132638,240,459,1315,238,440,0,19.105
134528,625,300,1257,633,288,0,14.4222
136359,175,299,1508,166,300,1,9.05539
138609,625,300,1648,586,284,0,42.1545
141318,399,525,1219,398,536,1,11.0454
143279,559,140,1162,543,141,0,16.0312
145012,240,459,2043,238,469,1,10.198
147798,559,459,1532,562,464,1,5.83095
150072,175,299,1368,166,300,1,9.05539
152178,399,525,1261,400,524,1,1.41421
154181,559,459,1869,555,452,1,8.06226
156790,559,140,1577,550,131,1,12.7279
159110,400,75,1396,386,73,0,14.1421
161082,240,140,1421,238,131,1,9.21954
163243,625,300,1653,629,300,1,4
165637,400,75,1180,400,73,1,2
168211,240,459,1091,266,445,0,29.5296
171110,240,140,2177,238,141,1,2.23607
174514,175,299,1759,173,300,1,2.23607
177663,240,459,1561,227,469,0,16.4012
179799,175,299,1064,177,302,1,3.60555
181604,240,140,1631,262,148,0,23.4094
184291,399,525,1485,400,536,1,11.0454
