Start Time,Tue Nov 22 09-05-22 2011,Offset,09:05:23 minus 327 ms
sub, cond, trial, #1, #2, #3, sum, resp, corr, toolong, clicks, starttime, firstclick, completetime,
001,2,1, 779, 442, 244, 1465, 0, 2, 1, 1, 29918, 20003, 20003,
001,2,2, 352, 475, 516, 1343, 933, 0, 0, 3, 50603, 10728, 13735,
001,2,3, 545, 515, 143, 1203, 1263, 0, 0, 4, 71281, 13138, 14595,
001,2,4, 715, 265, 387, 1367, 1367, 1, 0, 4, 91962, 8626, 10683,
001,2,5, 822, 876, 635, 2333, 1, 2, 1, 2, 112639, 19798, 20002,
001,2,6, 873, 746, 834, 2453, 29, 0, 0, 2, 133321, 324, 2740,
001,2,7, 921, 521, 375, 1817, 1811, 0, 0, 5, 153998, 15456, 18729,
001,2,8, 544, 348, 423, 1315, 1315, 1, 0, 4, 174676, 15698, 16675,
001,2,9, 359, 827, 849, 2035, 2036, 0, 0, 4, 195356, 15395, 16251,
