"Start Time","Thu Nov 24 15:04:46 2011","15:04:45 minus 83 ms","Subject","001","N-back",3

"Presentation Time","Stimulus","N-back","Response Time","Response","Is Correct"
4967,"barber",0,727,"3",1
7378,"plaster",0,2405,"<timeout>",1
9787,"essay",0,443,"3",1
12197,"barber",3,475,"1",1
14606,"plaster",3,426,"1",1
17015,"barber",2,879,"3",1
19424,"currency",0,482,"1",0
21835,"plaster",3,421,"3",0
24246,"quarry",0,1089,"3",1
26655,"currency",3,872,"1",1
29064,"currency",1,406,"3",1
31473,"currency",2,591,"1",0
33882,"barber",0,574,"3",1
36292,"energy",0,580,"3",1
38702,"barber",2,595,"1",0
41112,"disturb",0,655,"3",1
43521,"energy",3,481,"1",1
45931,"disturb",2,2388,"1",0
48742,"energy",2,2404,"<timeout>",0
51150,"sofa",0,449,"3",1
53558,"disturb",3,443,"3",0
55968,"sofa",2,407,"1",0
58378,"energy",0,406,"3",1
60787,"essay",0,2301,"3",1
63598,"sofa",3,2406,"<timeout>",0
66007,"essay",2,405,"1",0
68416,"disturb",0,521,"3",1
70825,"sofa",3,406,"3",0
73234,"currency",0,2404,"<timeout>",0
75642,"energy",0,2404,"<timeout>",0
78049,"plaster",0,405,"3",1
80458,"currency",3,2404,"<timeout>",0
82865,"sofa",0,2404,"<timeout>",0
85272,"disturb",0,2393,"3",1
88486,"plaster",0,2405,"<timeout>",0
90895,"plaster",1,2403,"<timeout>",0
93301,"disturb",3,2091,"3",0
95710,"sofa",0,2404,"<timeout>",0
98118,"essay",0,2403,"<timeout>",0
100525,"essay",1,404,"1",0
102935,"quarry",0,406,"1",0
105747,"currency",0,759,"3",1
108156,"quarry",2,2404,"<timeout>",0
110563,"essay",0,2404,"<timeout>",0
112971,"quarry",2,2262,"3",1
115782,"currency",0,406,"3",1
118191,"essay",3,405,"1",1
120600,"barber",0,406,"3",1
123411,"currency",3,426,"3",0
125823,"essay",3,2404,"<timeout>",0
128231,"barber",3,404,"3",0
130639,"disturb",0,407,"3",1
133048,"disturb",1,1402,"3",1
135458,"barber",3,457,"1",1
137867,"sofa",0,1463,"3",1
140277,"disturb",3,813,"1",1
142687,"sofa",2,500,"1",0
145096,"barber",0,407,"3",1
147506,"plaster",0,2404,"<timeout>",0
149913,"sofa",3,417,"3",0
152323,"quarry",0,556,"3",1
154733,"essay",0,2404,"<timeout>",0
157141,"barber",0,2404,"<timeout>",0
159548,"quarry",3,405,"3",0
161957,"essay",3,405,"3",0
164366,"energy",0,2404,"<timeout>",0
166774,"quarry",3,404,"3",0
169182,"energy",2,407,"1",0
171591,"plaster",0,1051,"3",1
174001,"quarry",3,1593,"3",0
176411,"energy",3,1552,"1",1
178820,"plaster",3,935,"1",1
181229,"plaster",1,1838,"3",1
183639,"energy",3,637,"1",1
