"Start Time","Wed Nov 23 15:52:12 2011","15:52:11 minus 950 ms","Subject","001","Target Distance",225,"Radius",18.75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
4781,400,75,1909,398,73,1,2.82843
7423,625,300,1116,629,300,1,4
9280,240,459,1802,238,462,1,3.60555
11820,559,140,1536,555,141,1,4.12311
14091,399,525,1644,417,517,0,19.6977
16307,559,140,1237,555,136,1,5.65685
18281,240,140,1733,238,141,1,2.23607
20755,400,75,1923,400,68,1,7
23417,240,140,1198,238,141,1,2.23607
25357,625,300,930,593,300,0,32
27345,559,140,1457,562,136,1,5
29540,175,299,2388,173,288,1,11.1803
32665,240,459,1800,255,443,0,21.9317
35038,559,140,1157,555,148,1,8.94427
36934,240,140,1936,243,141,1,3.16228
39607,559,140,1193,555,148,1,8.94427
41539,240,459,1056,243,474,0,15.2971
43171,399,525,1918,400,517,1,8.06226
45828,625,300,1005,605,298,0,20.0998
47408,240,140,1384,250,148,1,12.8062
49532,400,75,819,400,112,0,37
51490,559,140,1321,555,136,1,5.65685
53553,240,140,1321,255,141,0,15.0333
55451,240,459,1148,231,455,1,9.84886
57336,559,140,1072,562,129,1,11.4018
59148,400,75,2061,410,68,1,12.2066
61950,559,459,1491,555,455,1,5.65685
64181,240,140,1052,231,141,1,9.05539
65972,559,140,1420,567,152,0,14.4222
67964,400,75,1822,400,80,1,5
70523,240,459,1509,262,467,0,23.4094
72603,400,75,1385,400,80,1,5
74726,625,300,902,610,298,0,15.1327
76202,399,525,1530,400,517,1,8.06226
78473,625,300,1111,629,300,1,4
80326,240,459,1595,238,467,1,8.24621
82659,400,75,1121,398,80,1,5.38516
84522,625,300,1256,605,305,0,20.6155
86353,400,75,1051,398,61,0,14.1421
87981,559,459,1032,543,450,0,18.3576
89585,625,300,843,629,300,1,4
91172,559,459,1789,562,474,0,15.2971
93536,625,300,1033,617,298,1,8.24621
95309,399,525,1166,398,533,1,8.06226
97211,240,459,1550,231,450,1,12.7279
99501,559,459,1420,555,443,0,16.4924
101494,400,75,976,400,73,1,2
103212,240,459,2424,250,474,0,18.0278
106212,240,140,1160,255,148,0,17
107944,175,299,2011,189,300,0,14.0357
110527,559,140,1069,555,136,1,5.65685
112337,399,525,828,393,533,1,10
113902,625,300,899,598,300,0,27
115377,400,75,914,398,68,1,7.28011
117031,625,300,848,617,310,1,12.8062
118619,559,140,1425,555,136,1,5.65685
120783,399,525,1620,410,517,1,13.6015
123143,559,140,1196,555,136,1,5.65685
125079,400,75,1738,398,80,1,5.38516
127557,559,459,1828,567,467,1,11.3137
130129,240,459,2626,238,443,0,16.1245
133332,625,300,1288,621,298,1,4.47214
135359,175,299,936,166,310,0,14.2127
136871,625,300,2294,605,288,0,23.3238
139739,399,525,1041,417,517,0,19.6977
141354,559,140,1048,562,152,1,12.3693
143138,240,459,1346,243,467,1,8.544
145221,559,459,1558,562,467,1,8.544
148002,175,299,1280,184,298,1,9.05539
150021,399,525,934,400,517,1,8.06226
152759,559,459,1002,555,467,1,8.94427
154500,559,140,1022,550,141,1,9.05539
156263,400,75,1251,400,80,1,5
158253,240,140,1808,231,141,1,9.05539
160800,625,300,882,633,300,1,8
162422,400,75,983,398,61,0,14.1421
163979,240,459,1911,238,474,0,15.1327
166463,240,140,1139,238,148,1,8.24621
168339,175,299,1567,173,288,1,11.1803
170645,240,459,1310,238,450,1,9.21954
172692,175,299,1334,166,300,1,9.05539
174764,240,140,1325,227,136,1,13.6015
176827,399,525,1363,400,517,1,8.06226
179917,240,140,1191,227,136,1,13.6015
181847,400,75,1174,381,80,0,19.6469
183592,559,459,2871,562,474,0,15.2971
