"Start Time","Wed Nov 23 15:56:01 2011","15:56:00 minus 313 ms","Subject","001","Target Distance",225,"Radius",37.5

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
4286,240,459,1244,250,438,1,23.2594
6270,399,525,1063,400,498,1,27.0185
8070,240,140,1124,250,164,1,26
9933,240,459,907,231,443,1,18.3576
11580,559,459,866,543,438,1,26.4008
13189,399,525,701,398,517,1,8.06226
14626,400,75,828,381,96,1,28.3196
16198,399,525,692,400,517,1,8.06226
17632,240,459,653,255,474,1,21.2132
19027,175,299,741,201,300,1,26.0192
20507,559,459,737,543,438,1,26.4008
21987,625,300,898,617,300,1,8
23627,240,140,727,231,157,1,19.2354
25093,399,525,812,400,498,1,27.0185
27635,559,459,844,550,443,1,18.3576
29217,625,300,626,574,300,0,51
30416,559,140,811,550,141,1,9.05539
31970,240,140,844,266,157,1,31.0644
33558,240,459,763,231,438,1,22.8473
35065,559,459,687,562,474,1,15.2971
36491,240,140,645,231,129,1,14.2127
37878,559,459,630,567,474,1,17
39253,625,300,703,640,300,1,15
40694,240,140,680,238,129,1,11.1803
42116,559,140,692,543,129,1,19.4165
43547,175,299,592,154,300,1,21.0238
44880,399,525,987,405,510,1,16.1555
46607,559,140,625,555,136,1,5.65685
47975,175,299,618,173,300,1,2.23607
49336,399,525,677,400,533,1,8.06226
50754,559,459,658,567,467,1,11.3137
52151,625,300,547,660,321,0,40.8167
53275,399,525,1172,398,517,1,8.06226
55189,400,75,611,393,80,1,8.60233
56537,625,300,763,621,310,1,10.7703
58044,399,525,611,400,533,1,8.06226
59397,625,300,547,621,298,1,4.47214
60683,400,75,598,400,89,1,14
62024,240,140,646,238,124,1,16.1245
63408,400,75,614,400,80,1,5
64765,175,299,549,166,305,1,10.8167
66058,559,459,788,555,438,1,21.3776
67584,399,525,652,398,498,1,27.0185
68979,559,459,708,538,431,0,35
70258,625,300,743,598,300,1,27
71739,559,459,691,574,450,1,17.4929
73172,625,300,768,617,300,1,8
74677,240,459,730,215,438,0,32.6497
75983,400,75,898,400,80,1,5
77620,559,459,797,543,467,1,17.8885
79159,559,140,793,543,152,1,20
80691,625,300,810,617,281,1,20.6155
82900,559,140,850,550,152,1,15
84487,399,525,782,393,505,1,20.8806
86011,175,299,858,166,300,1,9.05539
87606,559,459,635,550,438,1,22.8473
88984,240,459,954,238,450,1,9.21954
90677,175,299,757,173,298,1,2.23607
92177,400,75,743,410,108,0,34.4819
93497,240,140,726,238,148,1,8.24621
94964,175,299,686,142,305,0,33.541
96226,559,140,878,555,136,1,5.65685
97842,240,140,747,255,141,1,15.0333
99332,625,300,699,621,300,1,4
100771,559,140,715,562,141,1,3.16228
102228,625,300,804,633,305,1,9.43398
103770,399,525,735,393,510,1,16.1555
105248,240,459,734,231,438,1,22.8473
106721,175,299,605,184,281,1,20.1246
108070,399,525,871,398,510,1,15.0333
109682,559,140,960,550,176,0,37.108
111214,240,140,700,250,148,1,12.8062
112655,399,525,700,400,517,1,8.06226
114099,625,300,788,629,300,1,4
115630,240,459,597,227,443,1,20.6155
116969,400,75,694,370,80,1,30.4138
119478,559,140,763,550,129,1,14.2127
120980,559,459,853,543,443,1,22.6274
122576,175,299,589,154,281,1,27.6586
123906,400,75,604,381,52,1,29.8329
125251,559,459,718,550,474,1,17.4929
126709,400,75,546,381,61,1,23.6008
127997,559,140,755,543,141,1,16.0312
129494,175,299,595,166,305,1,10.8167
130830,559,459,660,555,438,1,21.3776
132229,240,459,727,227,493,0,36.4005
133533,399,525,697,400,529,1,4.12311
134974,400,75,646,400,96,1,21
136358,559,140,762,555,148,1,8.94427
137859,240,140,593,238,148,1,8.24621
139193,240,459,762,231,431,1,29.4109
140694,559,140,625,574,141,1,15.0333
142063,240,459,584,250,426,0,34.4819
143224,400,75,633,400,108,0,33
144429,559,459,926,555,462,1,5
146097,400,75,687,398,84,1,9.21954
147528,240,140,755,243,164,1,24.1868
149025,175,299,1199,166,298,1,9.05539
150964,625,300,781,610,298,1,15.1327
152488,240,459,1010,250,438,1,23.2594
154239,400,75,626,400,61,1,14
155608,240,459,636,215,493,0,42.2019
156820,625,300,912,633,298,1,8.24621
158475,240,459,1023,255,462,1,15.2971
160726,175,299,844,154,298,1,21.0238
162312,240,459,892,243,431,1,28.1603
163943,399,525,834,400,540,1,15.0333
165521,175,299,913,166,298,1,9.05539
167169,400,75,885,398,80,1,5.38516
168794,559,459,831,543,467,1,17.8885
170368,175,299,759,166,300,1,9.05539
172851,240,140,741,238,152,1,12.1655
174333,175,299,775,161,310,1,17.8045
175846,559,140,759,550,141,1,9.05539
177347,559,459,1061,519,438,0,45.1774
178980,400,75,1268,400,80,1,5
180987,240,459,673,215,450,1,26.5707
183055,400,75,611,398,73,1,2.82843
