"Start Time","Thu Nov 24 13:49:56 2011","13:49:55 minus 299 ms","Subject","001","Target Distance",225,"Radius",75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5144,240,140,851,250,117,1,25.0799
6736,625,300,840,610,265,1,38.0789
8324,240,459,892,250,414,1,46.0977
9962,400,75,638,400,73,1,2
11341,559,459,820,538,438,1,29.6985
12908,400,75,612,398,52,1,23.0868
14262,625,300,748,629,305,1,6.40312
15751,559,140,657,531,129,1,30.0832
17156,400,75,603,398,61,1,14.1421
18502,559,459,797,543,443,1,22.6274
20047,400,75,691,398,84,1,9.21954
21486,240,459,701,264,467,1,25.2982
22927,399,525,724,384,521,1,15.5242
24397,400,75,669,410,112,1,38.3275
25807,559,459,771,555,438,1,21.3776
27319,175,299,659,180,298,1,5.09902
28720,240,459,745,234,474,1,16.1555
30213,559,459,710,562,462,1,4.24264
31667,625,300,645,629,300,1,4
33060,559,459,902,538,443,1,26.4008
34702,240,140,672,255,136,1,15.5242
36116,625,300,708,621,300,1,4
37564,175,299,651,175,298,1,1
38959,559,140,645,555,124,1,16.4924
40345,400,75,697,400,73,1,2
41787,399,525,612,398,533,1,8.06226
43145,175,299,630,142,281,1,37.5899
44522,399,525,595,400,533,1,8.06226
45864,240,459,586,201,486,1,47.4342
47197,625,300,726,652,298,1,27.074
49738,400,75,593,398,108,1,33.0606
51073,559,459,691,543,407,1,54.4059
52506,399,525,624,398,486,1,39.0128
53870,240,140,621,234,112,1,28.6356
55238,559,140,603,507,112,1,59.0593
56582,399,525,674,398,474,1,51.0098
57999,559,459,691,574,438,1,25.807
59436,175,299,578,163,300,1,12.0416
60756,240,140,568,264,112,1,36.8782
62069,240,459,647,184,467,1,56.5685
63462,625,300,656,652,288,1,29.5466
65433,559,140,585,507,112,1,59.0593
66759,400,75,569,393,68,1,9.89949
68075,559,459,700,555,474,1,15.5242
69517,175,299,589,196,298,1,21.0238
70852,240,459,604,243,505,1,46.0977
72197,559,140,699,538,157,1,27.0185
73631,400,75,590,400,52,1,23
74964,175,299,577,175,277,1,22
76283,559,140,587,543,108,1,35.7771
77609,240,459,688,217,426,1,40.2244
79041,399,525,674,417,505,1,26.9072
80460,240,459,626,234,426,1,33.541
81827,559,459,876,460,438,0,101.203
83282,240,459,735,280,443,1,43.0813
84759,625,300,679,633,300,1,8
86177,240,459,657,238,414,1,45.0444
87580,240,140,717,271,152,1,33.2415
89041,625,300,769,550,305,0,75.1665
90383,559,459,779,538,426,1,39.1152
91903,625,300,572,586,298,1,39.0512
93217,240,140,665,250,112,1,29.7321
94623,399,525,650,400,517,1,8.06226
96016,240,140,621,255,129,1,18.6011
97384,559,140,673,567,164,1,25.2982
98798,175,299,585,184,300,1,9.05539
100128,625,300,620,633,305,1,9.43398
101495,399,525,636,417,510,1,23.4307
102875,400,75,550,398,84,1,9.21954
104167,240,459,624,184,474,1,57.9741
105533,625,300,553,633,298,1,8.24621
106827,175,299,595,191,298,1,16.0312
108161,559,140,551,526,117,1,40.2244
109455,559,459,702,543,462,1,16.2788
110899,400,75,533,398,84,1,9.21954
112177,559,459,630,562,486,1,27.1662
113549,240,459,630,227,467,1,15.2643
114925,399,525,648,400,529,1,4.12311
116314,625,300,645,629,317,1,17.4642
117699,240,140,562,264,164,1,33.9411
119994,240,459,628,276,407,1,63.2456
121364,559,140,631,507,164,1,57.2713
122735,399,525,648,398,529,1,4.12311
124125,625,300,718,617,300,1,8
125584,400,75,567,398,112,1,37.054
126893,625,300,612,640,300,1,15
128249,175,299,559,191,300,1,16.0312
129550,240,459,707,238,498,1,39.0512
131004,559,140,575,574,157,1,22.6716
132325,399,525,794,398,517,1,8.06226
133863,400,75,560,398,84,1,9.21954
135169,559,459,682,555,431,1,28.2843
136592,559,140,581,538,136,1,21.3776
137916,240,140,577,271,164,1,39.2046
139239,399,525,507,410,571,1,47.2969
140493,240,140,570,234,129,1,12.53
141804,399,525,569,400,540,1,15.0333
143121,559,459,638,538,431,1,35
144502,175,299,600,175,298,1,1
145843,559,140,578,562,152,1,12.3693
147162,240,140,544,255,180,1,42.72
148448,399,525,576,400,505,1,20.025
149767,240,459,718,243,400,1,59.0762
151231,175,299,586,168,300,1,7.07107
152564,625,300,625,652,310,1,28.7924
153930,559,140,639,550,129,1,14.2127
155315,400,75,586,398,84,1,9.21954
157790,240,140,621,259,141,1,19.0263
159153,400,75,630,400,56,1,19
160530,559,140,587,562,129,1,11.4018
161857,175,299,560,191,300,1,16.0312
163162,400,75,638,400,84,1,9
164543,399,525,572,400,486,1,39.0128
165861,240,140,612,238,124,1,16.1245
167218,625,300,559,629,265,1,35.2278
168524,559,459,644,538,426,1,39.1152
169909,240,459,639,238,486,1,27.074
171294,240,140,577,250,96,1,45.1221
172618,400,75,555,400,73,1,2
173914,240,459,761,243,438,1,21.2132
175423,625,300,630,629,298,1,4.47214
176798,399,525,629,388,521,1,11.7047
178174,400,75,534,388,108,1,35.1141
179454,240,140,532,234,124,1,17.088
180732,559,140,560,567,124,1,17.8885
182036,240,459,638,238,455,1,4.47214
183421,625,300,558,633,281,1,20.6155
184724,559,459,674,550,443,1,18.3576
