"Start Time","Thu Nov 24 13:53:34 2011","13:53:33 minus 847 ms","Subject","001","Target Distance",225,"Radius",18.75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5216,400,75,1744,400,80,1,5
7700,625,300,1104,629,300,1,4
9548,240,459,3593,238,455,1,4.47214
13883,559,140,1510,531,169,0,40.3113
15966,399,525,833,398,474,0,51.0098
18269,559,140,2336,562,148,1,8.544
21347,240,140,1139,238,129,1,11.1803
23227,400,75,885,400,80,1,5
24851,240,140,1412,250,129,0,14.8661
26838,625,300,1590,621,298,1,4.47214
29164,559,140,1092,555,136,1,5.65685
30997,175,299,1257,168,300,1,7.07107
32993,240,459,1428,243,462,1,4.24264
35162,559,140,948,555,136,1,5.65685
36849,240,140,1071,234,129,1,12.53
38658,559,140,1035,550,136,1,9.84886
40434,240,459,1347,238,467,1,8.24621
42521,399,525,1080,400,517,1,8.06226
44338,625,300,1116,629,298,1,4.47214
46196,240,140,1043,234,129,1,12.53
47976,400,75,929,400,68,1,7
49642,559,140,1220,555,152,1,12.6491
51599,240,140,1010,238,129,1,11.1803
53350,240,459,1275,238,455,1,4.47214
55366,559,140,1242,562,141,1,3.16228
57350,400,75,1096,398,73,1,2.82843
59190,559,459,1662,555,426,0,33.2415
61421,240,140,956,238,129,1,11.1803
63119,559,140,887,555,141,1,4.12311
64744,400,75,1034,400,80,1,5
66521,240,459,1084,238,486,0,27.074
68177,400,75,985,400,73,1,2
69903,625,300,958,633,305,1,9.43398
71601,399,525,1016,398,521,1,4.12311
73357,625,300,957,610,300,0,15
74890,240,459,1971,238,443,0,16.1245
77437,400,75,953,400,68,1,7
79132,625,300,946,621,300,1,4
80817,400,75,1053,398,61,0,14.1421
82447,559,459,1705,555,462,1,5
84892,625,300,1292,629,300,1,4
86926,559,459,1332,555,450,1,9.84886
89001,625,300,1391,629,298,1,4.47214
91133,399,525,1242,400,498,0,27.0185
93436,240,459,1324,238,443,0,16.1245
95334,559,459,2838,555,450,1,9.84886
98912,400,75,1251,398,73,1,2.82843
100902,240,459,1555,238,443,0,16.1245
103029,240,140,1115,234,136,1,7.2111
104883,175,299,1427,168,298,1,7.07107
107049,559,140,1142,555,136,1,5.65685
108930,399,525,1512,398,521,1,4.12311
111178,625,300,1199,629,298,1,4.47214
113120,400,75,1316,398,73,1,2.82843
115172,625,300,1222,617,300,1,8
117134,559,140,2738,562,136,1,5
120614,399,525,1525,398,517,1,8.06226
122879,559,140,996,562,136,1,5
124615,400,75,1024,400,73,1,2
126381,559,459,1916,555,443,0,16.4924
128869,240,459,2147,238,450,1,9.21954
131756,625,300,1309,621,300,1,4
133804,175,299,1573,180,298,1,5.09902
136120,625,300,928,629,298,1,4.47214
137786,399,525,1029,398,510,0,15.0333
139390,559,140,1758,562,136,1,5
141887,240,459,2550,243,474,0,15.2971
145012,559,459,1486,555,462,1,5
147236,175,299,1294,175,288,1,11
149268,399,525,1062,400,517,1,8.06226
151069,559,459,1453,555,443,0,16.4924
153095,559,140,1148,550,141,1,9.05539
154982,400,75,1067,400,68,1,7
156789,240,140,1463,238,141,1,2.23607
158991,625,300,896,629,300,1,4
160625,400,75,927,393,56,0,20.2485
162783,240,459,1681,234,450,1,10.8167
165205,240,140,1093,238,141,1,2.23607
167038,175,299,1754,175,281,0,18
169364,240,459,1702,234,467,1,10
171805,175,299,991,180,288,1,12.083
173538,240,140,1171,238,141,1,2.23607
175449,399,525,1380,400,517,1,8.06226
177571,240,140,1142,238,136,1,4.47214
179454,400,75,1275,400,80,1,5
181472,559,459,1689,555,455,1,5.65685
183900,559,140,1399,567,141,1,8.06226
