"Start Time","Wed Nov 23 09:19:39 2011","09:19:38 minus 414 ms","Subject","001","Target Distance",225,"Radius",75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5082,240,140,707,320,162,0,82.9699
6364,625,300,814,550,364,0,98.5951
7755,240,459,993,280,486,1,48.2597
10144,400,75,1043,417,115,1,43.4626
11923,559,459,911,562,462,1,4.24264
13582,400,75,754,433,96,1,39.1152
15080,625,300,822,629,305,1,6.40312
16638,559,140,883,538,120,1,29
18269,400,75,711,440,73,1,40.05
19722,559,459,788,598,517,1,69.8928
21256,400,75,643,429,66,1,30.3645
22643,240,459,737,220,474,1,25
24125,399,525,735,400,505,1,20.025
25605,400,75,656,410,89,1,17.2047
27007,559,459,604,543,474,1,21.9317
28357,175,299,762,149,262,1,45.2217
29866,240,459,612,231,431,1,29.4109
31217,559,459,568,562,493,1,34.1321
32533,625,300,665,633,298,1,8.24621
33945,559,459,621,543,510,1,53.4509
35308,240,140,707,255,155,1,21.2132
36760,625,300,551,617,305,1,9.43398
38052,175,299,639,142,270,1,43.9318
39433,559,140,756,526,150,1,34.4819
40934,400,75,600,429,66,1,30.3645
42276,399,525,322,400,310,0,215.002
43746,175,299,698,177,300,1,2.23607
45185,399,525,656,400,540,1,15.0333
46583,240,459,681,238,407,1,52.0384
48006,625,300,656,629,298,1,4.47214
49404,400,75,664,398,115,1,40.05
50814,559,459,674,562,493,1,34.1321
52236,399,525,788,398,521,1,4.12311
53766,240,140,678,255,138,1,15.1327
55192,559,140,664,538,143,1,21.2132
56600,399,525,656,398,521,1,4.12311
58005,559,459,613,581,443,1,27.2029
59360,175,299,601,135,281,1,43.8634
60706,240,140,639,250,120,1,22.3607
62086,240,459,670,215,455,1,25.318
63495,625,300,550,617,300,1,8
64790,559,140,691,562,150,1,10.4403
66228,400,75,585,398,89,1,14.1421
67557,559,459,590,555,517,1,58.1378
68883,175,299,604,142,281,1,37.5899
70233,240,459,683,231,438,1,22.8473
71657,559,140,668,543,120,1,25.6125
73071,400,75,542,429,54,1,35.805
74359,175,299,607,135,300,1,40.0125
75710,559,140,638,555,108,1,32.249
77086,240,459,763,201,493,1,51.7397
78586,399,525,617,400,517,1,8.06226
79945,240,459,621,215,443,1,29.6816
81309,559,459,660,567,486,1,28.1603
82715,240,459,637,255,474,1,21.2132
84093,625,300,638,633,298,1,8.24621
85473,240,459,683,250,481,1,24.1661
86901,240,140,612,255,138,1,15.1327
88258,625,300,653,664,300,1,39
89654,559,459,648,562,498,1,39.1152
91049,625,300,673,633,298,1,8.24621
92465,240,140,516,250,138,1,10.198
93728,399,525,621,400,600,0,75.0067
94923,240,140,627,262,166,1,34.0588
96293,559,140,607,531,143,1,28.1603
97639,175,299,709,189,300,1,14.0357
99094,625,300,568,629,300,1,4
100408,399,525,631,398,474,1,51.0098
101782,400,75,630,429,115,1,49.4065
103159,240,459,595,238,474,1,15.1327
104496,625,300,504,617,300,1,8
105745,175,299,621,142,298,1,33.0151
107109,559,140,557,562,127,1,13.3417
108411,559,459,541,538,493,1,39.9625
109693,400,75,542,417,96,1,27.0185
110980,559,459,516,562,486,1,27.1662
112238,240,459,630,231,426,1,34.2053
113609,399,525,563,405,540,1,16.1555
114912,625,300,611,652,298,1,27.074
116265,240,140,541,255,115,1,29.1548
117544,240,459,628,255,443,1,21.9317
118914,559,140,594,507,138,1,52.0384
120255,399,525,634,398,498,1,27.0185
121631,625,300,638,633,298,1,8.24621
123010,400,75,604,417,96,1,27.0185
124361,625,300,537,640,305,1,15.8114
125639,175,299,498,154,310,1,23.7065
126883,240,459,613,220,438,1,29
128242,559,140,604,543,150,1,18.868
129589,399,525,595,398,505,1,20.025
130927,400,75,557,429,66,1,30.3645
132226,559,459,488,567,486,1,28.1603
133454,559,140,579,567,66,0,74.4312
134608,240,140,550,280,150,1,41.2311
135904,399,525,599,405,505,1,20.8806
137244,240,140,533,250,143,1,10.4403
139340,399,525,824,429,529,1,30.2655
140906,559,459,620,567,467,1,11.3137
142273,175,299,534,166,293,1,10.8167
143548,559,140,535,531,131,1,29.4109
144830,240,140,568,238,155,1,15.1327
146144,399,525,542,417,533,1,19.6977
147428,240,459,737,262,498,1,44.7772
148912,175,299,480,208,298,1,33.0151
150132,625,300,548,581,333,1,55
151423,559,140,563,543,150,1,18.868
152729,400,75,533,400,115,1,40
154009,240,140,532,231,143,1,9.48683
155285,400,75,534,405,101,1,26.4764
156561,559,140,533,507,180,1,65.6049
157841,175,299,542,149,300,1,26.0192
159131,400,75,550,410,96,1,23.2594
160423,399,525,578,398,540,1,15.0333
161747,240,140,524,250,131,1,13.4536
163017,625,300,489,610,305,1,15.8114
164251,559,459,560,538,431,1,35
165553,240,459,584,238,493,1,34.0588
166883,240,140,534,231,138,1,9.21954
168159,400,75,505,400,120,1,45
169408,240,459,610,273,467,1,33.9559
170760,625,300,471,629,300,1,4
171976,399,525,595,398,533,1,8.06226
173316,400,75,516,421,96,1,29.6985
174574,240,140,452,285,246,0,115.156
175605,559,140,516,550,138,1,9.21954
176867,240,459,555,177,505,0,78.0064
177998,625,300,550,593,293,1,32.7567
179297,559,459,604,550,450,1,12.7279
180642,240,140,487,250,138,1,10.198
181873,559,459,524,562,474,1,15.2971
183143,399,525,533,393,498,1,27.6586
184423,240,140,480,280,166,1,47.7074
