"Start Time","Wed Nov 23 09:46:26 2011","09:46:25 minus 967 ms","Subject","001","Target Distance",225,"Radius",75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5317,240,140,815,243,120,1,20.2237
7363,625,300,769,660,300,1,35
8872,240,459,851,250,462,1,10.4403
10466,400,75,604,410,73,1,10.198
12632,559,459,1021,555,443,1,16.4924
14397,400,75,612,398,96,1,21.095
15757,625,300,698,617,300,1,8
17203,559,140,680,562,138,1,3.60555
18627,400,75,630,398,84,1,9.21954
20003,559,459,594,538,426,1,39.1152
21340,400,75,620,398,96,1,21.095
22700,240,459,674,255,462,1,15.2971
24121,399,525,637,405,498,1,27.6586
25504,400,75,559,410,101,1,27.8568
26804,559,459,490,538,438,1,29.6985
28040,175,299,523,201,274,1,36.0694
29311,240,459,586,227,467,1,15.2643
30640,559,459,613,567,474,1,17
32000,625,300,532,605,298,1,20.0998
33277,559,459,531,562,498,1,39.1152
34547,240,140,489,220,115,1,32.0156
35777,625,300,463,640,310,1,18.0278
36985,175,299,481,184,281,1,20.1246
38213,559,140,531,538,120,1,29
39492,400,75,570,400,61,1,14
40803,399,525,550,400,474,1,51.0098
42094,175,299,508,177,262,1,37.054
43343,399,525,548,410,517,1,13.6015
44633,240,459,537,255,498,1,41.7852
45914,625,300,514,581,298,1,44.0454
47174,400,75,551,398,96,1,21.095
48467,559,459,483,574,517,1,59.9083
49697,399,525,551,398,517,1,8.06226
50993,240,140,480,227,155,1,19.8494
52215,559,140,520,543,150,1,18.868
53482,399,525,522,400,505,1,20.025
54744,559,459,489,593,474,1,37.1618
55978,175,299,524,161,286,1,19.105
57243,240,140,510,231,138,1,9.21954
58499,240,459,558,231,481,1,23.7697
59799,625,300,479,574,298,1,51.0392
61026,559,140,542,555,120,1,20.3961
62308,400,75,525,398,73,1,2.82843
63575,559,459,498,514,438,1,49.6588
64819,175,299,489,142,274,1,41.4005
66049,240,459,542,220,438,1,29
67333,559,140,492,567,185,1,45.7056
