Start Time,Wed Nov 23 09-02-10 2011,Offset,09:02:11 minus 1513 ms
sub, cond, trial, #1, #2, #3, sum, resp, corr, toolong, clicks, starttime, firstclick, completetime,
001,2,1, 8, 3, 3, 14, 14, 1, 1, 3, 13645, 4285, 5004,
001,2,2, 3, 4, 3, 10, 10, 1, 0, 2, 19325, 2190, 2950,
001,2,3, 7, 1, 5, 13, 13, 1, 0, 2, 24982, 2477, 3302,
001,2,4, 1, 4, 5, 10, 10, 1, 0, 2, 30620, 1646, 2391,
001,2,5, 5, 6, 7, 18, 18, 1, 0, 2, 36291, 1727, 2671,
001,2,6, 4, 4, 9, 17, 17, 1, 0, 2, 41947, 2337, 3264,
001,2,7, 4, 3, 9, 16, 16, 1, 0, 2, 47602, 1729, 2618,
001,2,8, 9, 1, 1, 11, 11, 1, 0, 2, 53274, 1274, 1946,
001,2,9, 4, 9, 9, 22, 22, 1, 0, 2, 58929, 3722, 4218,
001,2,10, 6, 2, 4, 12, 12, 1, 0, 2, 64602, 1618, 2170,
001,2,11, 8, 2, 1, 11, 11, 1, 0, 2, 70224, 1259, 1845,
001,2,12, 9, 1, 3, 13, 13, 1, 0, 2, 75847, 1212, 1909,
001,2,13, 4, 7, 6, 17, 17, 1, 0, 2, 81520, 1677, 2461,
001,2,14, 5, 8, 5, 18, 18, 1, 0, 2, 87142, 1583, 2255,
001,2,15, 7, 1, 5, 13, 13, 1, 0, 2, 92797, 1351, 1911,
001,2,16, 2, 6, 7, 15, 15, 1, 0, 2, 98470, 2919, 4207,
001,2,17, 5, 2, 5, 12, 12, 1, 0, 2, 104139, 1657, 2489,
001,2,18, 5, 3, 1, 9, 9, 1, 0, 1, 109762, 1484, 1860,
001,2,19, 7, 6, 7, 20, 20, 1, 0, 2, 115383, 2253, 2823,
001,2,20, 9, 2, 3, 14, 14, 1, 0, 2, 121038, 2175, 2728,
001,2,21, 2, 6, 6, 14, 14, 1, 0, 2, 126660, 1801, 2377,
001,2,22, 4, 1, 4, 9, 9, 1, 0, 1, 132282, 1667, 2011,
001,2,23, 6, 3, 9, 18, 18, 1, 0, 2, 137938, 1956, 2612,
001,2,24, 8, 9, 2, 19, 19, 1, 0, 2, 143556, 2099, 2731,
001,2,25, 6, 3, 9, 18, 18, 1, 0, 2, 149228, 1706, 2370,
001,2,26, 9, 4, 7, 20, 20, 1, 0, 2, 154851, 2282, 2804,
001,2,27, 5, 2, 2, 9, 9, 1, 0, 1, 160524, 1962, 2338,
001,2,28, 4, 7, 9, 20, 20, 1, 0, 2, 166146, 2181, 2717,
001,2,29, 3, 4, 5, 12, 12, 1, 0, 2, 171750, 1729, 2265,
001,2,30, 1, 4, 9, 14, 14, 1, 0, 2, 177372, 1866, 2500,
001,2,31, 9, 4, 5, 18, 18, 1, 0, 2, 182976, 2342, 2958,
001,2,32, 7, 7, 8, 22, 22, 1, 0, 2, 188599, 2000, 2503,
001,2,33, 4, 1, 4, 9, 9, 1, 0, 1, 194272, 1751, 2055,
001,2,34, 2, 6, 4, 12, 12, 1, 0, 2, 199927, 1513, 2064,
001,2,35, 9, 8, 3, 20, 20, 1, 0, 2, 205600, 1759, 2279,
001,2,36, 4, 3, 3, 10, 10, 1, 0, 2, 211222, 1497, 2042,
