"Start Time","Fri Nov 25 10:51:15 2011","10:51:14 minus 714 ms","Subject","001","Target Distance",225,"Radius",37.5

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
6548,240,459,1113,231,440,1,21.0238
9059,399,525,861,398,517,1,8.06226
10660,240,140,899,273,155,0,36.2491
12135,240,459,768,215,476,1,30.2324
13642,559,459,952,531,488,0,40.3113
15169,399,525,809,400,512,1,13.0384
17290,400,75,960,398,101,1,26.0768
18989,399,525,945,400,517,1,8.06226
20678,240,459,1007,250,464,1,11.1803
23248,175,299,842,196,300,1,21.0238
24833,559,459,980,538,469,1,23.2594
26556,625,300,768,610,300,1,15
28066,240,140,981,231,155,1,17.4929
29790,399,525,700,410,500,1,27.313
31882,559,459,1001,550,469,1,13.4536
34195,625,300,824,629,300,1,4
35763,559,140,1106,550,143,1,9.48683
37611,240,140,816,262,138,1,22.0907
39167,240,459,1056,238,445,1,14.1421
41534,559,459,864,543,445,1,21.2603
43138,240,140,986,266,150,1,27.8568
44863,559,459,988,555,469,1,10.7703
46593,625,300,873,629,300,1,4
48207,240,140,789,243,150,1,10.4403
50308,559,140,995,550,150,1,13.4536
52700,175,299,1281,173,302,1,3.60555
54720,399,525,783,400,517,1,8.06226
56244,559,140,1297,550,150,1,13.4536
58278,175,299,919,201,310,1,28.2312
59936,399,525,792,400,505,1,20.025
62120,559,459,947,538,440,1,28.3196
63806,625,300,878,648,314,1,26.9258
65425,399,525,693,421,529,1,22.3607
67422,400,75,932,398,84,1,9.21954
69094,625,300,818,629,300,1,4
70655,399,525,879,417,540,1,23.4307
72846,625,300,956,605,321,1,29
74541,400,75,1008,386,77,1,14.1421
76288,240,140,1231,250,143,1,10.4403
78263,400,75,912,398,96,1,21.095
79917,175,299,976,208,300,0,33.0151
81469,559,459,865,543,476,1,23.3452
83072,399,525,646,398,500,1,25.02
85113,559,459,1187,555,481,1,22.3607
87041,625,300,863,629,300,1,4
88644,559,459,1200,538,433,0,33.4215
90420,625,300,857,621,326,1,26.3059
92015,240,459,1169,255,440,1,24.2074
93925,400,75,1250,398,73,1,2.82843
95919,559,459,797,543,440,1,24.8395
97460,559,140,990,543,150,1,18.868
99187,625,300,755,629,298,1,4.47214
100682,559,140,1021,543,150,1,18.868
102439,399,525,1211,400,505,1,20.025
104389,175,299,1191,166,321,1,23.7697
106321,559,459,1164,550,445,1,16.6433
108225,240,459,1072,231,469,1,13.4536
110036,175,299,1308,166,300,1,9.05539
112082,400,75,911,381,84,1,21.0238
113730,240,140,991,231,150,1,13.4536
115464,175,299,1028,189,300,1,14.0357
117231,559,140,971,538,138,1,21.095
118940,240,140,865,220,138,1,20.0998
120543,625,300,851,598,274,0,37.4833
121966,559,140,934,543,138,1,16.1245
123642,625,300,1056,610,274,1,30.0167
125436,399,525,946,398,517,1,8.06226
127122,240,459,911,227,452,1,14.7648
128771,175,299,978,196,300,1,21.0238
130492,399,525,1184,398,500,1,25.02
133571,559,140,1100,550,131,1,12.7279
135414,240,140,1035,231,138,1,9.21954
137188,399,525,955,398,512,1,13.0384
138880,625,300,815,617,298,1,8.24621
140433,240,459,783,227,445,1,19.105
141956,400,75,967,400,66,1,9
143666,559,140,1270,543,143,1,16.2788
145676,559,459,1037,550,469,1,13.4536
147456,175,299,869,220,300,0,45.0111
148897,400,75,708,398,73,1,2.82843
150999,559,459,984,543,440,1,24.8395
152728,400,75,967,386,73,1,14.1421
154437,559,140,872,543,138,1,16.1245
156050,175,299,981,173,300,1,2.23607
157771,559,459,966,550,433,1,27.5136
159475,240,459,961,266,429,0,39.6989
161007,399,525,913,386,552,1,29.9666
163144,400,75,877,398,77,1,2.82843
164762,559,140,927,538,150,1,23.2594
166431,240,140,797,250,143,1,10.4403
167965,240,459,958,238,476,1,17.1172
169664,559,140,1023,538,143,1,21.2132
171429,240,459,987,215,445,1,28.6531
173158,400,75,813,386,77,1,14.1421
174714,559,459,1095,538,445,1,25.2389
176551,400,75,666,398,66,1,9.21954
178529,240,140,796,231,131,1,12.7279
180712,175,299,1046,184,300,1,9.05539
182496,625,300,974,617,298,1,8.24621
184209,240,459,1334,238,440,1,19.105
186282,400,75,870,381,89,1,23.6008
