"Start Time","Fri Nov 25 10:47:34 2011","10:47:33 minus 1291 ms","Subject","001","Target Distance",225,"Radius",18.75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5708,400,75,1527,398,77,1,2.82843
7977,625,300,1612,617,300,1,8
10327,240,459,1894,238,469,1,10.198
13614,559,140,1861,555,138,1,4.47214
16211,399,525,1434,400,517,1,8.06226
18383,559,140,1558,550,138,1,9.21954
20680,240,140,1795,255,143,0,15.2971
23046,400,75,1168,400,84,1,9
24953,240,140,1679,238,138,1,2.82843
27375,625,300,1655,617,298,1,8.24621
29771,559,140,1495,555,138,1,4.47214
32003,175,299,1546,184,300,1,9.05539
34291,240,459,2586,266,476,0,31.0644
38188,559,140,985,550,131,1,12.7279
39912,240,140,1112,250,138,1,10.198
41763,559,140,1216,550,166,0,27.5136
43550,240,459,1690,238,476,0,17.1172
45813,399,525,671,398,505,0,20.025
47057,625,300,1700,629,314,0,14.5602
49328,240,140,1438,238,143,1,3.60555
51507,400,75,1290,386,73,0,14.1421
53371,559,140,1102,555,138,1,4.47214
55214,240,140,1550,266,138,0,26.0768
57339,240,459,2059,238,452,1,7.28011
60138,559,140,1128,550,143,1,9.48683
62005,400,75,1188,400,73,1,2
63932,559,459,1197,555,445,0,14.5602
65701,240,140,1152,273,131,0,34.2053
67428,559,140,1012,550,138,1,9.21954
69182,400,75,1005,400,73,1,2
70921,240,459,2902,227,445,0,19.105
75134,400,75,1144,400,73,1,2
77014,625,300,1184,629,300,1,4
79673,399,525,1549,400,529,1,4.12311
82699,625,300,1181,633,298,1,8.24621
85352,240,459,1536,238,469,1,10.198
88282,400,75,1003,398,77,1,2.82843
90678,625,300,868,581,300,0,44
92118,400,75,1162,400,73,1,2
95586,559,459,1926,562,433,0,26.1725
98087,625,300,1145,617,302,1,8.24621
100546,559,459,1308,550,457,1,9.21954
102586,625,300,1099,629,300,1,4
105071,399,525,1146,400,505,0,20.025
107362,240,459,2476,231,464,1,10.2956
111063,559,459,1768,550,464,1,10.2956
113568,400,75,1182,398,73,1,2.82843
115486,240,459,1794,231,445,0,16.6433
117853,240,140,1692,238,143,1,3.60555
120281,175,299,1312,184,300,1,9.05539
122330,559,140,1413,550,138,1,9.21954
124481,399,525,1894,398,524,1,1.41421
127112,625,300,1081,629,300,1,4
128932,400,75,1363,398,73,1,2.82843
131031,625,300,1106,617,300,1,8
132877,559,140,1316,562,138,1,3.60555
134932,399,525,1087,400,517,1,8.06226
136757,559,140,905,555,138,1,4.47214
138404,400,75,974,398,77,1,2.82843
140119,559,459,1267,555,457,1,4.47214
142124,240,459,1666,255,464,0,15.8114
144363,625,300,1076,629,293,1,8.06226
146175,175,299,1211,173,300,1,2.23607
148127,625,300,927,629,298,1,4.47214
149793,399,525,1192,398,517,1,8.06226
151723,559,140,1175,550,143,1,9.48683
153638,240,459,1290,238,440,0,19.105
155501,559,459,2091,543,464,0,16.7631
158161,175,299,1409,173,300,1,2.23607
160307,399,525,1654,381,524,0,18.0278
162536,559,459,1700,555,464,1,6.40312
164975,559,140,1546,555,138,1,4.47214
167254,400,75,987,400,73,1,2
168980,240,140,1868,231,138,1,9.21954
171587,625,300,1005,617,300,1,8
173334,400,75,906,398,73,1,2.82843
174977,240,459,2226,238,469,1,10.198
177944,240,140,994,231,143,1,9.48683
180160,175,299,1371,189,300,0,14.0357
182104,240,459,1168,238,452,1,7.28011
184011,175,299,1440,177,300,1,2.23607
