"Start Time","Tue Nov 22 11:32:38 2011","11:32:37 minus 236 ms","Subject","001","Target Distance",225,"Radius",37.5

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
4177,240,459,932,243,464,1,5.83095
5847,399,525,687,405,524,1,6.08276
7277,240,140,995,238,141,1,2.23607
9015,240,459,1119,273,452,0,33.7343
10711,559,459,988,555,469,1,10.7703
12442,399,525,782,400,536,1,11.0454
13969,400,75,954,398,63,1,12.1655
15667,399,525,1137,405,529,1,7.2111
17548,240,459,1042,250,469,1,14.1421
19332,175,299,1207,166,300,1,9.05539
21280,559,459,1023,555,476,1,17.4642
23046,625,300,1042,621,300,1,4
24830,240,140,1029,238,141,1,2.23607
26601,399,525,824,400,517,1,8.06226
28167,559,459,1092,543,464,1,16.7631
30001,625,300,1123,633,300,1,8
31867,559,140,878,538,148,1,22.4722
33487,240,140,1110,238,141,1,2.23607
35340,240,459,1460,266,440,1,32.2025
37542,559,459,775,555,469,1,10.7703
39059,240,140,803,238,148,1,8.24621
40600,559,459,708,562,493,0,34.1321
41885,625,300,555,574,298,0,51.0392
43016,240,140,790,238,136,1,4.47214
44549,559,140,734,543,148,1,17.8885
46025,175,299,707,166,300,1,9.05539
47473,399,525,707,400,512,1,13.0384
48923,559,140,919,567,162,1,23.4094
50585,175,299,733,184,298,1,9.05539
52056,399,525,777,410,500,1,27.313
53577,559,459,862,555,476,1,17.4642
55180,625,300,612,640,300,1,15
56535,399,525,919,400,529,1,4.12311
58197,400,75,659,393,94,1,20.2485
59594,625,300,980,574,293,0,51.4782
61150,399,525,899,410,529,1,11.7047
62792,625,300,857,610,300,1,15
64387,400,75,761,398,89,1,14.1421
65890,240,140,728,273,136,0,33.2415
67193,400,75,742,400,84,1,9
68679,175,299,843,184,300,1,9.05539
70265,559,459,934,555,469,1,10.7703
71941,399,525,811,400,524,1,1.41421
73493,559,459,893,562,440,1,19.2354
75128,625,300,714,593,300,1,32
76583,559,459,795,581,481,1,31.1127
78120,625,300,844,629,300,1,4
79707,240,459,1219,220,469,1,22.3607
81668,400,75,892,400,80,1,5
83304,559,459,904,555,469,1,10.7703
84950,559,140,1001,543,157,1,23.3452
86694,625,300,859,617,310,1,12.8062
88295,559,140,666,555,173,0,33.2415
89536,399,525,994,417,529,1,18.4391
91273,175,299,1001,220,300,0,45.0111
92844,559,459,907,550,452,1,11.4018
94494,240,459,912,266,452,1,26.9258
96148,175,299,748,196,300,1,21.0238
97638,400,75,1028,398,73,1,2.82843
99407,240,140,865,250,127,1,16.4012
101011,175,299,590,130,272,0,52.4786
102179,559,140,952,543,152,1,20
103874,240,140,680,250,127,1,16.4012
105297,625,300,734,629,284,1,16.4924
106772,559,140,612,538,152,1,24.1868
108125,625,300,994,621,298,1,4.47214
109862,399,525,967,400,505,1,20.025
111572,240,459,927,255,481,1,26.6271
113242,175,299,789,208,300,0,33.0151
114608,399,525,933,400,536,1,11.0454
116283,559,140,919,543,141,1,16.0312
117945,240,140,823,273,148,0,33.9559
119346,399,525,933,400,536,1,11.0454
121023,625,300,872,617,298,1,8.24621
122638,240,459,1064,273,410,0,59.0762
124278,400,75,1125,381,73,1,19.105
126146,559,140,790,543,127,1,20.6155
127680,559,459,859,555,464,1,6.40312
129281,175,299,994,149,300,1,26.0192
131012,400,75,864,400,47,1,28
132619,559,459,859,555,469,1,10.7703
134220,400,75,678,398,122,0,47.0425
135470,559,140,734,538,127,1,24.6982
136947,175,299,694,201,284,1,30.0167
138384,559,459,760,555,493,0,34.2345
140204,240,459,1058,255,469,1,18.0278
142003,399,525,728,405,512,1,14.3178
143469,400,75,965,405,68,1,8.60233
145176,559,140,796,550,105,0,36.1386
146548,240,140,960,238,141,1,2.23607
148251,240,459,926,243,445,1,14.3178
149919,559,140,865,526,152,0,35.1141
151359,240,459,1159,250,469,1,14.1421
153259,400,75,960,400,68,1,7
154961,559,459,777,543,445,1,21.2603
156479,400,75,953,398,68,1,7.28011
158174,240,140,838,255,131,1,17.4929
159755,175,299,872,177,284,1,15.1327
161371,625,300,919,629,310,1,10.7703
163034,240,459,885,250,440,1,21.4709
164663,400,75,809,405,52,1,23.5372
166214,240,459,878,243,464,1,5.83095
167835,625,300,734,574,300,0,51
169144,240,459,836,231,488,1,30.3645
171709,175,299,1063,149,310,1,28.2312
173515,240,459,1070,255,469,1,18.0278
175328,399,525,898,400,512,1,13.0384
176970,175,299,850,201,333,0,42.8019
178396,400,75,1049,400,73,1,2
180188,559,459,1113,555,469,1,10.7703
182044,175,299,783,166,298,1,9.05539
183570,240,140,879,243,141,1,3.16228
