"Start Time","Wed Nov 23 11:15:50 2011","11:15:49 minus 412 ms","Subject","001","Target Distance",225,"Radius",18.75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5827,240,459,8262,231,467,1,12.0416
14831,399,525,2162,398,529,1,4.12311
18551,240,140,1891,231,150,1,13.4536
21183,240,459,1900,231,467,1,12.0416
23827,559,459,3902,555,474,0,15.5242
28305,399,525,1697,398,517,1,8.06226
30744,400,75,2026,400,77,1,2
33513,399,525,1135,400,517,1,8.06226
35391,240,459,2676,231,467,1,12.0416
38808,175,299,1467,166,298,1,9.05539
41012,559,459,2407,550,443,0,18.3576
44480,625,300,2084,617,300,1,8
47305,240,140,1451,243,143,1,4.24264
49496,399,525,1009,400,517,1,8.06226
51248,559,459,1810,555,443,0,16.4924
53632,625,300,2257,621,300,1,4
56629,559,140,1938,550,138,1,9.21954
59299,240,140,2308,243,138,1,3.60555
62340,240,459,2293,238,462,1,3.60555
65372,559,459,2038,562,450,1,9.48683
68146,240,140,1702,243,143,1,4.24264
70586,559,459,1671,562,455,1,5
72999,625,300,1419,617,300,1,8
75154,240,140,1999,262,131,0,23.7697
77728,559,140,2082,550,138,1,9.21954
80547,175,299,1446,208,305,0,33.541
83054,399,525,1198,400,529,1,4.12311
84994,559,140,1787,555,138,1,4.47214
87519,175,299,1799,189,310,0,17.8045
90461,399,525,1360,400,517,1,8.06226
92558,559,459,4509,555,443,0,16.4924
98127,625,300,1721,621,300,1,4
100587,399,525,2402,398,517,1,8.06226
103727,400,75,1403,400,73,1,2
105870,625,300,1523,621,305,1,6.40312
108129,399,525,1437,400,517,1,8.06226
110298,625,300,2435,629,300,1,4
114047,400,75,2067,400,77,1,2
116856,240,140,2483,231,138,1,9.21954
120081,400,75,2277,398,66,1,9.21954
123101,175,299,2518,184,300,1,9.05539
126362,559,459,4317,555,467,1,8.94427
131420,399,525,1359,398,529,1,4.12311
133515,559,459,4650,562,467,1,8.544
138906,625,300,1586,621,300,1,4
141229,559,459,1381,555,455,1,5.65685
143348,625,300,1322,617,300,1,8
145411,240,459,3675,243,450,1,9.48683
149827,400,75,2129,381,77,0,19.105
153014,559,459,3326,550,450,1,12.7279
157083,559,140,2464,555,138,1,4.47214
160287,625,300,1653,617,298,1,8.24621
162679,559,140,3079,555,131,1,9.84886
166501,399,525,1846,398,517,1,8.06226
169088,175,299,1547,166,300,1,9.05539
171375,559,459,3559,555,462,1,5
175675,240,459,2699,243,474,0,15.2971
178949,175,299,1386,173,300,1,2.23607
181078,400,75,2031,398,77,1,2.82843
183849,240,140,1549,243,138,1,3.60555
