"Start Time","Wed Nov 23 11:19:38 2011","11:19:37 minus 599 ms","Subject","001","Target Distance",225,"Radius",18.75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5821,400,75,1604,400,66,1,9
8168,625,300,1462,621,300,1,4
10369,240,459,2680,231,467,1,12.0416
13788,559,140,2412,550,143,1,9.48683
16941,399,525,1321,393,521,1,7.2111
18998,559,140,2316,550,138,1,9.21954
22055,240,140,2482,243,138,1,3.60555
25279,400,75,1227,398,77,1,2.82843
27248,240,140,2210,243,138,1,3.60555
30196,625,300,2268,621,298,1,4.47214
33204,559,140,2554,550,131,1,12.7279
36499,175,299,1750,208,298,0,33.0151
39474,240,459,3205,250,455,1,10.7703
43420,559,140,2119,555,138,1,4.47214
46278,240,140,1356,243,143,1,4.24264
48373,559,140,2085,555,131,1,9.84886
51198,240,459,4228,231,467,1,12.0416
56170,399,525,2369,400,533,1,8.06226
59280,625,300,1171,593,300,0,32
61020,240,140,3843,238,131,1,9.21954
65604,400,75,1978,400,77,1,2
68320,559,140,3579,550,150,1,13.4536
72640,240,140,2007,243,150,1,10.4403
75383,240,459,2353,231,455,1,9.84886
79542,559,140,2413,550,138,1,9.21954
82696,400,75,2540,405,84,1,10.2956
85980,559,459,1886,555,443,0,16.4924
88439,240,140,2090,243,143,1,4.24264
91268,559,140,1838,550,143,1,9.48683
93848,400,75,2604,398,73,1,2.82843
97193,240,459,1911,231,467,1,12.0416
99845,400,75,2316,398,73,1,2.82843
102903,625,300,3129,621,298,1,4.47214
106774,399,525,2214,398,517,1,8.06226
109727,625,300,2010,621,300,1,4
112475,240,459,3673,238,450,1,9.21954
116889,400,75,2066,398,77,1,2.82843
119694,625,300,2495,621,300,1,4
122929,400,75,1417,398,73,1,2.82843
125086,559,459,2725,555,467,1,8.94427
128551,625,300,1298,621,300,1,4
130586,559,459,1499,555,443,0,16.4924
133146,625,300,1303,610,300,0,15
135021,399,525,1544,400,529,1,4.12311
137299,240,459,1904,243,467,1,8.544
139944,559,459,6564,555,467,1,8.94427
147249,400,75,1340,398,77,1,2.82843
149327,240,459,4653,238,467,1,8.24621
154721,240,140,4539,231,131,1,12.7279
160003,175,299,2216,184,300,1,9.05539
162961,559,140,4773,550,138,1,9.21954
168476,399,525,2551,400,517,1,8.06226
171766,625,300,1846,629,298,1,4.47214
174351,400,75,1844,398,77,1,2.82843
176934,625,300,1902,621,300,1,4
179572,559,140,3459,555,131,1,9.84886
183774,399,525,2351,398,517,1,8.06226
