"Start Time","Tue Nov 22 15:42:06 2011","15:42:05 minus 602 ms","Subject","001","Target Distance",225,"Radius",75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5241,240,140,792,346,178,0,112.606
6608,625,300,1518,581,300,1,44
9529,240,459,1200,243,460,1,3.16228
11472,400,75,805,379,157,0,84.6463
12855,559,459,1289,517,464,1,42.2966
14890,400,75,736,379,127,1,56.0803
16374,625,300,918,562,300,1,63
18039,559,140,867,507,148,1,52.6118
19652,400,75,665,388,122,1,48.5077
21063,559,459,982,531,450,1,29.4109
22789,400,75,700,379,84,1,22.8473
24235,240,459,753,208,483,1,40
25734,399,525,779,400,474,1,51.0098
27260,400,75,577,379,89,1,25.2389
28584,559,459,603,526,345,0,118.68
29766,175,299,709,255,279,0,82.4621
31055,240,459,929,302,419,0,73.7835
32561,559,459,884,517,443,1,44.9444
34193,625,300,663,581,300,1,44
35597,559,459,789,536,433,1,34.7131
37133,240,140,716,264,127,1,27.2947
38595,625,300,646,598,302,1,27.074
39988,175,299,639,182,267,1,32.7567
41374,559,140,770,512,105,1,58.6003
42891,400,75,622,388,122,1,48.5077
44258,399,525,603,400,562,1,37.0135
45608,175,299,692,234,293,1,59.3043
47046,399,525,806,384,507,1,23.4307
48599,240,459,816,255,438,1,25.807
50163,625,300,743,552,326,0,77.4919
51970,400,75,637,398,122,1,47.0425
53349,559,459,762,521,405,1,66.0303
54852,399,525,648,400,493,1,32.0156
56246,240,140,682,285,136,1,45.1774
57675,559,140,876,536,105,1,41.8808
59298,399,525,794,400,498,1,27.0185
60833,559,459,1015,517,424,1,54.6717
62596,175,299,788,234,284,1,60.8769
64129,240,140,735,285,173,1,55.8032
65611,240,459,718,243,464,1,5.83095
67074,625,300,973,612,300,1,13
68791,559,140,610,526,131,1,34.2053
70147,400,75,673,362,84,1,39.0512
71567,559,459,744,517,493,1,54.037
73057,175,299,647,229,284,1,56.0446
74449,240,459,707,224,376,0,84.5281
75730,559,140,955,517,148,1,42.7551
77430,400,75,646,393,73,1,7.28011
78817,175,299,613,224,298,1,49.0102
80748,559,140,750,507,127,1,53.6004
82246,240,459,806,259,455,1,19.4165
83799,399,525,779,367,517,1,32.9848
85325,240,459,813,238,460,1,2.23607
86886,559,459,920,512,429,1,55.7584
89373,240,459,867,276,450,1,37.108
90987,625,300,708,548,312,0,77.9295
92273,240,459,728,290,433,1,56.356
93749,240,140,849,259,152,1,22.4722
95346,625,300,1130,590,298,1,35.0571
97704,559,459,998,526,395,0,72.0069
99281,625,300,858,590,298,1,35.0571
100887,240,140,883,269,183,1,51.8652
102515,399,525,736,384,502,1,27.4591
103997,240,140,1042,238,190,1,50.04
106769,559,140,862,517,136,1,42.19
108372,175,299,630,166,288,1,14.2127
109749,625,300,762,590,298,1,35.0571
111256,399,525,980,407,567,1,42.7551
112977,400,75,613,367,122,1,57.4282
114336,240,459,788,198,414,1,61.5549
115871,625,300,1227,586,300,1,39
117846,175,299,656,161,298,1,14.0357
119249,559,140,835,571,152,1,16.9706
120826,559,459,956,521,429,1,48.4149
122529,400,75,859,384,115,1,43.0813
124136,559,459,988,526,429,1,44.5982
125864,240,459,858,255,502,1,45.5412
127468,399,525,815,398,498,1,27.0185
129030,625,300,1294,598,300,1,27
131072,240,140,772,243,141,1,3.16228
132590,240,459,848,255,464,1,15.8114
134180,559,140,735,526,173,1,46.669
135663,399,525,841,412,498,1,29.9666
137252,625,300,724,612,288,1,17.6918
138722,400,75,673,412,122,1,48.5077
140142,625,300,780,612,298,1,13.1529
142986,175,299,982,203,300,1,28.0179
144714,240,459,823,264,433,1,35.3836
146282,559,140,826,507,152,1,53.3667
147848,399,525,797,398,529,1,4.12311
150142,400,75,1021,417,122,1,49.98
151907,559,459,1166,526,438,1,39.1152
153821,559,140,865,521,157,1,41.6293
155433,240,140,763,255,178,1,40.8534
156944,399,525,772,393,517,1,10
158462,240,140,902,285,157,1,48.1041
160112,399,525,806,384,479,1,48.3839
161664,559,459,893,502,455,1,57.1402
163303,175,299,928,224,312,1,50.6952
164972,559,140,875,517,152,1,43.6807
166593,240,140,753,269,157,1,33.6155
168090,399,525,789,388,479,1,47.2969
169624,240,459,788,234,455,1,7.2111
171159,175,299,1185,198,340,1,47.0106
173091,625,300,444,379,300,0,246
174598,559,140,805,512,152,1,48.5077
176149,400,75,833,384,73,1,16.1245
177728,240,140,1114,276,190,1,61.6117
179589,400,75,858,337,131,0,84.2912
181597,559,140,910,512,115,1,53.2353
183255,175,299,823,203,298,1,28.0179
184825,400,75,1343,372,101,1,38.2099
