"Start Time","Tue Nov 22 16:19:25 2011","16:19:24 minus 945 ms","Subject","001","Target Distance",225,"Radius",18.75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5109,400,75,1393,384,80,0,16.7631
7078,625,300,1100,617,300,1,8
8920,240,459,1064,238,455,1,4.47214
10721,559,140,1046,562,141,1,3.16228
12508,399,525,1068,398,517,1,8.06226
14318,559,140,1080,576,127,0,21.4009
15970,240,140,1068,243,141,1,3.16228
17781,400,75,929,400,59,0,16
19287,240,140,1025,243,127,1,13.3417
21054,625,300,793,617,307,1,10.6301
22588,559,140,1015,536,141,0,23.0217
24179,175,299,1357,182,300,1,7.07107
26278,240,459,1093,243,460,1,3.16228
28114,559,140,1167,576,136,0,17.4642
29857,240,140,1157,243,141,1,3.16228
31757,559,140,1057,557,131,1,9.21954
33551,240,459,1679,238,464,1,5.38516
35969,399,525,1038,400,512,1,13.0384
37749,625,300,817,626,300,1,1
39307,240,140,889,238,148,1,8.24621
40938,400,75,854,400,68,1,7
42534,559,140,794,548,127,0,17.0294
43903,240,140,1163,238,131,1,9.21954
45803,240,459,1756,238,450,1,9.21954
48302,559,140,1281,571,152,0,16.9706
50157,400,75,1110,400,84,1,9
52012,559,459,1403,576,460,0,17.0294
53991,240,140,1267,243,141,1,3.16228
55998,559,140,1218,548,136,1,11.7047
57958,400,75,1093,398,84,1,9.21954
59793,240,459,912,243,460,1,3.16228
61447,400,75,1107,402,73,1,2.82843
63295,625,300,1186,598,298,0,27.074
65538,399,525,1336,407,529,1,8.94427
67615,625,300,1243,602,298,0,23.0868
69429,240,459,1655,243,464,1,5.83095
72480,400,75,1115,398,80,1,5.38516
74336,625,300,700,517,293,0,108.227
75612,400,75,952,398,63,1,12.1655
77301,559,459,1478,548,438,0,23.7065
79355,625,300,1310,612,298,1,13.1529
81407,559,459,2307,567,460,1,8.06226
84455,625,300,834,626,302,1,2.23607
86031,399,525,1402,400,533,1,8.06226
88174,240,459,1182,250,443,0,18.868
90410,559,459,1146,548,464,1,12.083
92297,400,75,1057,398,73,1,2.82843
94092,240,459,1444,224,474,0,21.9317
96111,240,140,1068,238,148,1,8.24621
98578,175,299,1162,182,298,1,7.07107
101052,559,140,1349,576,141,0,17.0294
103457,399,525,1527,398,521,1,4.12311
105725,625,300,1118,631,300,1,6
107584,400,75,939,400,73,1,2
109263,625,300,995,617,298,1,8.24621
110999,559,140,1075,562,141,1,3.16228
112818,399,525,1120,393,529,1,7.2111
115158,559,140,959,536,148,0,24.3516
116693,400,75,1064,400,84,1,9
118500,559,459,1168,576,450,0,19.2354
120898,240,459,1408,238,433,0,26.0768
123704,625,300,812,602,298,0,23.0868
125091,175,299,1897,177,300,1,2.23607
128300,625,300,905,621,300,1,4
130603,399,525,1215,407,512,0,15.2643
132393,559,140,1203,571,141,1,12.0416
134337,240,459,1429,238,469,1,10.198
136508,559,459,1713,557,438,0,21.095
139283,175,299,1590,173,300,1,2.23607
141615,399,525,1250,398,517,1,8.06226
143608,559,459,1155,562,438,0,21.2132
145825,559,140,1562,571,141,1,12.0416
148130,400,75,1005,400,73,1,2
149876,240,140,1291,229,127,0,17.0294
152228,625,300,870,586,298,0,39.0512
154160,400,75,1006,400,63,1,12
155909,240,459,1327,250,460,1,10.0499
157973,240,140,1409,238,148,1,8.24621
160123,175,299,905,177,279,0,20.0998
161602,240,459,1152,238,460,1,2.23607
163496,175,299,1151,177,300,1,2.23607
165387,240,140,1050,238,141,1,2.23607
167175,399,525,1747,372,512,0,29.9666
169498,240,140,945,238,136,1,4.47214
171180,400,75,954,400,84,1,9
172877,559,459,1009,567,474,0,17
174460,559,140,1385,540,127,0,23.0217
176420,240,459,1145,238,474,0,15.1327
178624,400,75,963,400,73,1,2
180329,559,140,1205,531,162,0,35.609
182105,400,75,1075,412,68,0,13.8924
183757,175,299,1075,177,288,1,11.1803
