"Start Time","Tue Nov 22 16:16:02 2011","16:16:01 minus 287 ms","Subject","001","Target Distance",225,"Radius",75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5297,240,140,676,238,173,1,33.0606
6716,625,300,629,626,300,1,1
8093,240,459,568,198,488,1,51.0392
9404,400,75,568,372,84,1,29.4109
10720,559,459,622,536,507,1,53.2259
12088,400,75,533,398,89,1,14.1421
13366,625,300,567,631,288,1,13.4164
14680,559,140,602,540,141,1,19.0263
16029,400,75,611,398,101,1,26.0768
17388,559,459,700,540,460,1,19.0263
18836,400,75,595,398,68,1,7.28011
20178,240,459,753,238,460,1,2.23607
21679,399,525,454,400,386,0,139.004
22712,400,75,587,400,105,1,30
24046,559,459,771,536,455,1,23.3452
25560,175,299,598,182,284,1,16.5529
26900,240,459,604,302,433,1,67.2309
28252,559,459,612,562,433,1,26.1725
29612,625,300,576,598,298,1,27.074
30935,559,459,673,576,460,1,17.0294
32355,240,140,698,255,148,1,17
33793,625,300,585,590,321,1,40.8167
35124,175,299,682,203,284,1,31.7648
36553,559,140,629,531,141,1,28.0179
37929,400,75,569,400,73,1,2
39245,399,525,551,372,488,1,45.8039
40542,175,299,542,114,300,1,61.0082
41831,399,525,682,400,517,1,8.06226
43259,240,459,666,243,433,1,26.1725
44671,625,300,602,607,300,1,18
46019,400,75,578,384,63,1,20
47344,559,459,637,576,464,1,17.72
48726,399,525,561,393,512,1,14.3178
50032,240,140,700,238,94,1,46.0435
51473,559,140,568,586,105,1,44.2041
52788,399,525,647,400,557,1,32.0156
54181,559,459,604,536,410,1,54.1295
55532,175,299,551,198,288,1,25.4951
57481,240,140,595,250,141,1,10.0499
58823,240,459,876,224,464,1,16.7631
60446,625,300,892,612,293,1,14.7648
62085,559,140,524,562,178,1,38.1182
63354,400,75,604,384,80,1,16.7631
65443,559,459,700,531,460,1,28.0179
66890,175,299,594,238,300,1,63.0079
68225,240,459,630,269,455,1,29.2746
69598,559,140,595,517,127,1,43.9659
70940,400,75,552,388,141,1,67.082
72238,175,299,701,177,312,1,13.1529
73686,559,140,708,531,157,1,32.7567
75139,240,459,648,259,438,1,28.3196
76533,399,525,639,400,502,1,23.0217
77919,240,459,630,238,450,1,9.21954
79296,559,459,700,531,460,1,28.0179
80742,240,459,690,243,443,1,16.2788
82178,625,300,655,590,298,1,35.0571
83579,240,459,674,238,405,1,54.037
84999,240,140,586,238,131,1,9.21954
86332,625,300,673,567,284,1,60.1664
87751,559,459,657,548,438,1,23.7065
89155,625,300,620,607,298,1,18.1108
90521,240,140,701,243,141,1,3.16228
91969,399,525,736,400,543,1,18.0278
93449,240,140,797,238,141,1,2.23607
94993,559,140,639,536,122,1,29.2062
96378,175,299,638,173,300,1,2.23607
97763,625,300,681,626,302,1,2.23607
99191,399,525,656,402,548,1,23.1948
100593,400,75,507,388,12,1,64.1327
101847,240,459,787,238,410,1,49.0408
103378,625,300,664,590,298,1,35.0571
104789,175,299,560,152,307,1,24.3516
106096,559,140,638,517,162,1,47.4131
107475,559,459,657,548,455,1,11.7047
108879,400,75,595,384,105,1,34
110221,559,459,762,531,474,1,31.7648
111724,240,459,753,250,483,1,26
113222,399,525,869,384,498,1,30.8869
114838,625,300,735,540,300,0,85
116151,240,140,911,238,141,1,2.23607
117808,240,459,771,269,450,1,30.3645
119324,559,140,742,512,141,1,47.0106
120811,399,525,648,400,512,1,13.0384
122205,625,300,760,571,298,1,54.037
123712,400,75,551,400,127,1,52
125009,625,300,610,636,300,1,11
126366,175,299,595,187,298,1,12.0416
127708,240,459,682,259,450,1,21.0238
129137,559,140,717,517,169,1,51.0392
130600,399,525,674,398,479,1,46.0109
132020,400,75,411,388,84,1,15
133177,559,459,579,536,460,1,23.0217
134503,559,140,601,540,157,1,25.4951
135846,240,140,595,290,183,1,65.9469
137187,399,525,525,400,552,1,27.0185
138457,240,140,629,269,148,1,30.0832
139833,399,525,532,421,502,1,31.8277
141111,559,459,727,567,455,1,8.94427
143323,175,299,507,243,298,1,68.0074
144576,559,140,674,531,157,1,32.7567
145996,240,140,797,255,157,1,22.6716
147540,399,525,586,407,469,1,56.5685
148874,240,459,674,224,479,1,25.6125
150294,175,299,559,212,293,1,37.4833
151599,625,300,638,590,300,1,35
152983,559,140,692,507,157,1,54.7083
154420,400,75,559,384,127,1,54.4059
155721,240,140,559,238,136,1,4.47214
157027,400,75,576,372,73,1,28.0713
158350,559,140,718,531,127,1,30.8707
159815,175,299,550,173,307,1,8.24621
161111,400,75,472,367,127,1,61.5873
162330,399,525,507,400,562,1,37.0135
163584,240,140,595,217,131,1,24.6982
164924,625,300,690,636,302,1,11.1803
166360,559,459,630,586,502,1,50.774
167738,240,459,692,217,488,1,37.0135
169177,240,140,551,238,157,1,17.1172
170475,400,75,622,372,105,1,41.0366
171844,240,459,586,243,469,1,10.4403
173176,625,300,488,581,284,1,46.8188
174894,399,525,585,400,371,0,154.003
176058,400,75,718,379,84,1,22.8473
177517,240,140,653,238,162,1,22.0907
178910,559,140,593,548,127,1,17.0294
180249,240,459,710,224,433,1,30.5287
181706,625,300,787,557,300,1,68
183239,559,459,710,548,438,1,23.7065
