"Start Time","Thu Nov 24 10:38:52 2011","10:38:51 minus 887 ms","Subject","001","Target Distance",225,"Radius",75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5477,240,140,1588,250,169,1,30.6757
7813,625,300,1042,543,305,0,82.1523
10003,240,459,1672,297,400,0,82.0366
12252,400,75,1612,405,108,1,33.3766
14604,559,459,2384,514,438,1,49.6588
17729,400,75,991,398,124,1,49.0408
19467,625,300,1121,621,300,1,4
21333,559,140,1279,507,180,1,65.6049
23354,400,75,1193,398,112,1,37.054
25295,559,459,1720,531,364,0,99.0404
27587,400,75,907,398,108,1,33.0606
29239,240,459,2525,238,486,1,27.074
32505,399,525,1386,381,533,1,19.6977
34633,400,75,1172,429,84,1,30.3645
36545,559,459,1752,538,426,1,39.1152
39040,175,299,972,154,333,1,39.9625
40754,240,459,1917,255,462,1,15.2971
43418,559,459,1631,543,474,1,21.9317
45790,625,300,854,621,333,1,33.2415
47391,559,459,1324,514,505,1,64.3506
49462,240,140,1152,243,169,1,29.1548
51355,625,300,815,633,305,1,9.43398
52917,175,299,893,201,340,1,48.5489
54552,559,140,1126,543,148,1,17.8885
56422,400,75,671,398,52,1,23.0868
57836,399,525,647,398,600,0,75.0067
59054,175,299,815,189,317,1,22.8035
60612,399,525,1117,381,552,1,32.45
62477,240,459,1123,250,443,1,18.868
64340,625,300,931,610,298,1,15.1327
66009,400,75,1290,398,108,1,33.0606
68042,559,459,1895,543,419,1,43.0813
70677,399,525,657,374,560,1,43.0116
72081,240,140,1004,266,136,1,26.3059
73827,559,140,909,519,157,1,43.4626
75483,399,525,1236,398,548,1,23.0217
77465,559,459,1175,538,474,1,25.807
79387,175,299,682,154,317,1,27.6586
80815,240,140,929,280,164,1,46.6476
82486,240,459,1262,215,455,1,25.318
84496,625,300,889,648,300,1,23
86129,559,140,953,514,176,1,57.6281
87824,400,75,691,398,80,1,5.38516
89255,559,459,1645,538,443,1,26.4008
91645,175,299,683,166,329,1,31.3209
93073,240,459,1052,238,431,1,28.0713
94867,559,140,780,543,152,1,20
96395,400,75,678,398,80,1,5.38516
97814,175,299,1025,166,305,1,10.8167
99587,559,140,1538,550,141,1,9.05539
101866,240,459,1073,250,426,1,34.4819
103680,399,525,729,374,600,0,79.0569
104985,240,459,885,238,426,1,33.0606
106616,559,459,1052,543,438,1,26.4008
108415,240,459,844,266,467,1,27.2029
110004,625,300,735,676,298,1,51.0392
111481,240,459,864,250,419,1,41.2311
113091,240,140,771,266,157,1,31.0644
114609,625,300,986,581,300,1,44
116340,559,459,1091,526,431,1,43.2782
118171,625,300,787,581,321,1,48.7545
119697,240,140,930,255,141,1,15.0333
121369,399,525,823,400,493,1,32.0156
122940,240,140,778,250,157,1,19.7231
124464,559,140,1120,514,164,1,51
126325,175,299,741,196,305,1,21.8403
127809,625,300,1015,581,293,1,44.5533
129571,399,525,709,398,517,1,8.06226
131025,400,75,965,398,112,1,37.054
132736,240,459,885,238,438,1,21.095
134367,625,300,871,593,298,1,32.0624
135980,175,299,685,161,352,1,54.8179
137412,559,140,772,550,129,1,14.2127
138926,559,459,781,562,450,1,9.48683
140453,400,75,765,386,101,1,29.5296
141959,559,459,859,562,474,1,15.2971
143561,240,459,710,215,438,1,32.6497
145017,399,525,893,393,533,1,10
146654,625,300,785,633,298,1,8.24621
148184,240,140,795,243,129,1,11.4018
149718,240,459,895,215,474,1,29.1548
151359,559,140,793,574,136,1,15.5242
152894,399,525,964,398,548,1,23.0217
154606,625,300,737,605,265,1,40.3113
156089,400,75,795,398,101,1,26.0768
157631,625,300,876,574,270,1,59.1692
159247,175,299,936,215,329,1,50
160925,240,459,903,227,486,1,29.9666
162575,559,140,761,555,148,1,8.94427
164080,399,525,824,398,517,1,8.06226
165652,400,75,971,398,80,1,5.38516
167362,559,459,1250,550,438,1,22.8473
169356,559,140,1006,567,124,1,17.8885
171104,240,140,743,280,141,1,40.0125
172589,399,525,913,400,498,1,27.0185
174243,240,140,846,255,164,1,28.3019
175828,399,525,797,400,505,1,20.025
177371,559,459,858,538,419,1,45.1774
178977,175,299,612,184,300,1,9.05539
180338,559,140,701,550,169,1,30.3645
181784,240,140,929,231,136,1,9.84886
183458,399,525,847,400,517,1,8.06226
185047,240,459,788,243,505,1,46.0977
