"Start Time","Thu Nov 24 11:01:00 2011","11:00:59 minus 172 ms","Subject","001","Target Distance",225,"Radius",18.75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
3868,400,75,1125,400,68,1,7
5734,625,300,1719,633,298,1,8.24621
8192,240,459,1507,243,467,1,8.544
10438,559,140,1523,567,141,1,8.06226
12700,399,525,1428,398,517,1,8.06226
14867,559,140,1237,555,141,1,4.12311
16843,240,140,2390,243,141,1,3.16228
19972,400,75,1367,400,68,1,7
22076,240,140,1573,238,141,1,2.23607
24391,625,300,1122,629,300,1,4
26255,559,140,1458,567,141,1,8.06226
28454,175,299,3781,184,298,1,9.05539
32975,240,459,2197,231,443,0,18.3576
35748,559,140,1532,555,141,1,4.12311
38019,240,140,1254,231,136,1,9.84886
40012,559,140,1359,562,141,1,3.16228
42111,240,459,1211,231,467,1,12.0416
44065,399,525,2070,400,517,1,8.06226
46875,625,300,1088,621,298,1,4.47214
48701,240,140,1903,231,141,1,9.05539
51337,400,75,992,400,56,0,19
52902,559,140,1333,562,136,1,5
54974,240,140,1548,238,141,1,2.23607
57260,240,459,6257,243,450,1,9.48683
64253,559,140,1811,555,148,1,8.94427
67376,400,75,1258,398,80,1,5.38516
69372,559,459,1877,562,462,1,4.24264
71988,240,140,1333,238,141,1,2.23607
74060,559,140,2270,550,152,0,15
76905,400,75,1082,398,73,1,2.82843
78725,240,459,2324,255,450,0,17.4929
81623,400,75,1063,398,80,1,5.38516
83426,625,300,1098,629,300,1,4
85266,399,525,1348,400,529,1,4.12311
87356,625,300,982,633,300,1,8
89077,240,459,1359,243,467,1,8.544
91174,400,75,1167,400,80,1,5
93081,625,300,1169,629,300,1,4
94989,400,75,1081,400,73,1,2
96808,559,459,1389,555,474,0,15.5242
98769,625,300,1303,617,300,1,8
100811,559,459,1158,562,450,1,9.48683
102707,625,300,820,629,333,0,33.2415
104103,399,525,1651,400,517,1,8.06226
106495,240,459,1894,243,450,1,9.48683
109128,559,459,2710,543,467,0,17.8885
112414,400,75,969,393,68,1,9.89949
114125,240,459,884,250,467,1,12.8062
115747,240,140,1361,238,141,1,2.23607
117847,175,299,1262,161,300,0,14.0357
119680,559,140,1447,555,141,1,4.12311
121864,399,525,1396,417,521,0,18.4391
123833,625,300,987,629,298,1,4.47214
125563,400,75,1020,417,73,0,17.1172
127159,625,300,1429,621,300,1,4
129329,559,140,1939,555,148,1,8.94427
132005,399,525,2016,400,517,1,8.06226
134758,559,140,1952,562,141,1,3.16228
137449,400,75,1874,400,80,1,5
140062,559,459,2373,555,455,1,5.65685
143175,240,459,1659,238,450,1,9.21954
145572,625,300,1257,629,300,1,4
147572,175,299,1969,173,298,1,2.23607
150279,625,300,1237,621,298,1,4.47214
152255,399,525,1445,400,529,1,4.12311
154439,559,140,2983,562,148,1,8.544
158163,240,459,1954,243,443,0,16.2788
160690,559,459,2554,555,450,1,9.84886
163987,175,299,1515,177,298,1,2.23607
166239,399,525,1565,398,521,1,4.12311
168542,559,459,1328,550,450,1,12.7279
170612,559,140,2921,555,148,1,8.94427
174276,400,75,970,398,68,1,7.28011
175984,240,140,1488,243,136,1,5
178206,625,300,1057,621,300,1,4
180003,400,75,838,398,80,1,5.38516
181580,240,459,1177,238,467,1,8.24621
183495,240,140,877,238,141,1,2.23607
