"Start Time","Thu Nov 24 10:42:31 2011","10:42:30 minus 628 ms","Subject","001","Target Distance",225,"Radius",18.75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5165,240,459,2948,231,455,1,9.84886
8856,399,525,1495,400,493,0,32.0156
10923,240,140,2150,243,141,1,3.16228
13812,240,459,2003,231,462,1,9.48683
16554,559,459,5310,555,450,1,9.84886
22606,399,525,2240,400,517,1,8.06226
25589,400,75,2041,400,80,1,5
28368,399,525,1287,400,533,1,8.06226
30397,240,459,3205,243,455,1,5
34339,175,299,1860,184,300,1,9.05539
36938,559,459,2173,555,443,0,16.4924
39683,625,300,959,610,298,0,15.1327
41213,240,140,1946,231,141,1,9.05539
43901,399,525,1268,400,521,1,4.12311
45908,559,459,2767,555,450,1,9.84886
49419,625,300,2168,629,300,1,4
52324,559,140,1829,562,136,1,5
54894,240,140,2114,243,141,1,3.16228
57746,240,459,4093,238,443,0,16.1245
62414,559,459,1955,538,450,0,22.8473
65512,240,140,2160,255,141,0,15.0333
68250,559,459,1381,555,467,1,8.94427
70368,625,300,1291,629,298,1,4.47214
72401,240,140,1916,238,141,1,2.23607
75057,559,140,1965,562,136,1,5
77757,175,299,2812,173,298,1,2.23607
81312,399,525,2066,400,533,1,8.06226
84120,559,140,2984,567,136,1,8.94427
87839,175,299,2034,173,298,1,2.23607
90612,399,525,1019,400,529,1,4.12311
92375,559,459,2073,555,462,1,5
95185,625,300,1257,617,298,1,8.24621
97178,399,525,2091,398,517,1,8.06226
100011,400,75,1295,417,80,0,17.72
101878,625,300,1908,617,300,1,8
104524,399,525,1145,398,521,1,4.12311
106409,625,300,1680,617,300,1,8
108826,400,75,1508,398,61,0,14.1421
110908,240,140,2382,238,141,1,2.23607
114031,400,75,1437,400,80,1,5
116206,175,299,1510,177,300,1,2.23607
118455,559,459,5341,562,450,1,9.48683
124537,399,525,1528,398,533,1,8.06226
126803,559,459,1179,555,474,0,15.5242
128558,625,300,1511,621,300,1,4
130807,559,459,1882,562,450,1,9.48683
133422,625,300,1445,621,305,1,6.40312
135606,240,459,1707,231,455,1,9.84886
138052,400,75,2052,400,84,1,9
140839,559,459,2017,555,455,1,5.65685
143594,559,140,2299,562,141,1,3.16228
146630,625,300,1544,621,305,1,6.40312
148914,559,140,1667,555,148,1,8.94427
151321,399,525,1104,398,517,1,8.06226
153652,175,299,1554,173,305,1,6.32456
155947,559,459,7233,562,443,0,16.2788
163756,240,459,3314,250,467,1,12.8062
167811,175,299,1333,189,298,0,14.0357
169714,400,75,2080,398,84,1,9.21954
172531,240,140,2096,243,141,1,3.16228
175367,175,299,1442,208,300,0,33.0151
177379,559,140,1996,562,136,1,5
180115,240,140,2025,231,152,0,15
182712,625,300,1334,629,300,1,4
184784,559,140,2106,555,141,1,4.12311
