"Start Time","Fri Nov 25 13:12:28 2011","13:12:27 minus 840 ms","Subject","001","Target Distance",225,"Radius",75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
8961,240,140,1078,297,204,0,85.703
10618,625,300,945,581,310,1,45.1221
12306,240,459,860,220,476,1,26.2488
13913,400,75,798,405,96,1,21.587
15451,559,459,854,538,433,1,33.4215
17051,400,75,833,381,101,1,32.2025
18626,625,300,1049,562,298,1,63.0317
20415,559,140,440,398,293,0,222.104
21426,400,75,795,393,131,1,56.4358
22967,559,459,969,555,476,1,17.4642
25417,400,75,822,400,143,1,68
26985,240,459,859,215,476,1,30.2324
28586,399,525,858,400,576,1,51.0098
30191,400,75,682,400,108,1,33
31618,559,459,876,538,386,0,75.9605
33074,175,299,762,304,298,0,129.004
34410,240,459,927,220,469,1,22.3607
36081,559,459,846,519,440,1,44.2832
37665,625,300,797,581,300,1,44
39208,559,459,779,550,500,1,41.9762
40728,240,140,788,285,131,1,45.8912
42263,625,300,824,598,300,1,27
43829,175,299,721,215,300,1,40.0125
45295,559,140,937,543,127,1,20.6155
46974,400,75,605,410,101,1,27.8568
48321,399,525,565,400,540,1,15.0333
49632,175,299,559,196,300,1,21.0238
50939,399,525,693,381,583,1,60.7289
52374,240,459,1049,215,445,1,28.6531
54164,625,300,541,555,298,0,70.0286
55278,400,75,667,386,108,1,35.8469
56686,559,459,606,531,493,1,44.0454
58039,399,525,638,386,536,1,17.0294
59423,240,140,665,292,155,1,54.1202
60831,559,140,778,488,162,0,74.3303
62188,399,525,631,398,529,1,4.12311
63567,559,459,630,562,381,0,78.0577
64775,175,299,718,220,314,1,47.4342
66239,240,140,718,297,150,1,57.8705
67699,240,459,808,220,469,1,22.3607
69252,625,300,611,593,298,1,32.0624
70605,559,140,788,488,138,0,71.0282
71969,400,75,692,398,108,1,33.0606
73409,559,459,658,550,476,1,19.2354
74808,175,299,648,173,333,1,34.0588
76202,240,459,682,255,481,1,26.6271
77625,559,140,680,500,166,1,64.4748
79052,400,75,629,405,131,1,56.2228
80424,175,299,923,243,300,1,68.0074
82094,559,140,760,507,143,1,52.0865
83597,240,459,720,231,457,1,9.21954
85056,399,525,737,374,540,1,29.1548
86532,240,459,686,227,440,1,23.0217
87960,559,459,833,543,469,1,18.868
89535,240,459,683,220,500,1,45.618
90965,625,300,629,610,300,1,15
92337,240,459,631,266,500,1,48.5489
93714,240,140,868,273,143,1,33.1361
95323,625,300,698,610,300,1,15
96762,559,459,763,543,476,1,23.3452
98272,625,300,665,574,321,1,55.1543
99682,240,140,744,250,143,1,10.4403
101174,399,525,542,374,536,1,27.313
102462,240,140,625,255,180,1,42.72
103827,559,140,682,514,143,1,45.0999
105250,175,299,523,177,350,1,51.0392
106514,625,300,580,633,310,1,12.8062
107839,399,525,594,374,564,1,46.3249
109178,400,75,579,400,120,1,45
110497,240,459,668,250,476,1,19.7231
111911,625,300,611,567,300,1,58
113263,175,299,610,208,300,1,33.0151
114613,559,140,710,500,166,1,64.4748
116067,559,459,577,538,476,1,27.0185
117386,400,75,640,386,101,1,29.5296
118772,559,459,560,562,445,1,14.3178
121146,240,459,625,220,476,1,26.2488
122518,399,525,587,381,536,1,21.095
123851,625,300,541,581,293,1,44.5533
125137,240,140,604,285,138,1,45.0444
126483,240,459,595,266,440,1,32.2025
127823,559,140,577,514,138,1,45.0444
129146,399,525,569,381,524,1,18.0278
130457,625,300,1185,640,274,1,30.0167
132388,400,75,561,417,73,1,17.1172
133691,625,300,532,621,310,1,10.7703
134970,175,299,503,196,300,1,21.0238
136216,240,459,524,262,493,1,40.4969
137482,559,140,568,538,108,1,38.2753
138796,399,525,515,374,552,1,36.7967
140053,400,75,581,400,108,1,33
141377,559,459,508,543,429,1,34
142625,559,140,568,550,127,1,15.8114
143939,240,140,581,304,185,0,78.2368
145096,399,525,587,381,536,1,21.095
146426,240,140,575,250,127,1,16.4012
147743,399,525,577,381,536,1,21.095
149065,559,459,613,543,421,1,41.2311
150421,175,299,560,201,300,1,26.0192
151729,559,140,549,488,166,0,75.6108
152855,240,140,683,285,173,1,55.8032
154278,399,525,612,400,512,1,13.0384
155632,240,459,644,220,433,1,32.8024
157024,175,299,630,177,326,1,27.074
158401,625,300,631,617,310,1,12.8062
159772,559,140,619,531,138,1,28.0713
161134,400,75,497,405,108,1,33.3766
162374,240,140,604,255,162,1,26.6271
163721,400,75,622,400,115,1,40
165090,559,140,657,514,173,1,55.8032
166494,175,299,565,215,310,1,41.4849
167801,400,75,568,400,127,1,52
169114,399,525,525,381,505,1,26.9072
170387,240,140,658,262,162,1,31.1127
171791,625,300,665,562,302,1,63.0317
173204,559,459,664,507,476,1,54.7083
174611,240,459,643,215,457,1,25.0799
175999,240,140,551,231,180,1,41
177294,400,75,593,400,101,1,26
178627,240,459,718,231,433,1,27.5136
180088,625,300,612,610,300,1,15
181447,399,525,579,374,536,1,27.313
182768,400,75,621,400,101,1,26
184135,240,140,578,266,173,1,42.0119
185459,559,140,638,538,162,1,30.4138
186840,240,459,568,280,429,1,50
188154,625,300,620,581,298,1,44.0454
