"Start Time","Fri Nov 25 13:16:31 2011","13:16:30 minus 186 ms","Subject","001","Target Distance",225,"Radius",18.75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5328,240,459,1328,238,452,1,7.28011
7399,399,525,1409,398,524,1,1.41421
9545,240,140,1391,250,138,1,10.198
11675,240,459,1121,231,476,0,19.2354
13373,559,459,1652,543,469,0,18.868
15598,399,525,985,398,512,1,13.0384
17325,400,75,1351,393,73,1,7.28011
20063,399,525,1122,400,536,1,11.0454
21926,240,459,2134,238,469,1,10.198
24802,175,299,962,196,300,0,21.0238
26340,559,459,2071,531,476,0,32.7567
28980,625,300,1277,621,300,1,4
30999,240,140,1341,243,138,1,3.60555
33982,399,525,1095,405,517,1,10
35821,559,459,1185,550,476,0,19.2354
37579,625,300,1304,617,300,1,8
39622,559,140,1300,555,143,1,5
41660,240,140,1214,250,143,1,10.4403
43613,240,459,1396,238,469,1,10.198
45747,559,459,1280,543,457,0,16.1245
47599,240,140,1171,243,138,1,3.60555
49508,559,459,2291,538,445,0,25.2389
52373,625,300,1163,617,300,1,8
54276,240,140,2550,255,166,0,30.0167
57402,559,140,1729,562,138,1,3.60555
59871,175,299,1198,166,300,1,9.05539
61808,399,525,1802,400,512,1,13.0384
64347,559,140,2245,555,143,1,5
67329,175,299,1949,208,293,0,33.541
69851,399,525,965,400,529,1,4.12311
71554,559,459,2802,567,452,1,10.6301
75097,625,300,1275,617,300,1,8
77111,399,525,1825,400,517,1,8.06226
80243,400,75,1664,398,77,1,2.82843
82646,625,300,1340,621,310,1,10.7703
84725,399,525,1213,398,517,1,8.06226
86677,625,300,1408,621,293,1,8.06226
88824,400,75,1501,410,73,1,10.198
91066,240,140,1241,243,143,1,4.24264
93047,400,75,1338,398,73,1,2.82843
95124,175,299,1277,166,302,1,9.48683
97140,559,459,1526,555,469,1,10.7703
99404,399,525,976,400,517,1,8.06226
101121,559,459,1701,562,452,1,7.61577
103563,625,300,1403,617,300,1,8
105705,559,459,1492,555,452,1,8.06226
107936,625,300,1231,617,300,1,8
109906,240,459,1911,231,445,0,16.6433
112390,400,75,1509,400,73,1,2
114638,559,459,2349,543,445,0,21.2603
117560,559,140,1357,555,143,1,5
119655,625,300,1086,605,300,0,20
121316,559,140,1394,555,138,1,4.47214
123453,399,525,1151,398,524,1,1.41421
125346,175,299,1433,177,300,1,2.23607
127517,559,459,1104,555,469,1,10.7703
129364,240,459,3326,231,445,0,16.6433
133266,175,299,1425,177,300,1,2.23607
135429,400,75,1514,400,77,1,2
137682,240,140,2072,243,143,1,4.24264
140492,175,299,987,173,300,1,2.23607
142219,559,140,2673,538,150,0,23.2594
145464,240,140,1892,227,143,1,13.3417
148094,625,300,1462,610,300,0,15
150127,559,140,1892,550,131,1,12.7279
152757,625,300,889,621,300,1,4
154389,399,525,906,398,517,1,8.06226
156037,240,459,2383,238,469,1,10.198
159160,175,299,1797,166,300,1,9.05539
161697,399,525,882,400,524,1,1.41421
163321,559,140,1309,562,138,1,3.60555
165370,240,140,1116,231,138,1,9.21954
167227,399,525,1455,400,524,1,1.41421
169419,625,300,2843,605,310,0,22.3607
172839,240,459,2262,231,452,1,11.4018
175836,400,75,1252,400,77,1,2
177827,559,140,1617,555,138,1,4.47214
180185,559,459,2495,538,452,0,22.1359
183256,175,299,1420,177,300,1,2.23607
