"Start Time","Thu Nov 24 08:29:36 2011","08:29:35 minus 708 ms","Subject","001","Target Distance",225,"Radius",75

"Presentation Time","Stimulus x","y","Response Time","Response x","y","Is Inside","Centroid Distance"
5168,240,140,1652,255,180,1,42.72
8217,625,300,734,555,300,1,70
9699,240,459,484,381,348,0,179.449
10759,400,75,1341,381,112,1,41.5933
12840,559,459,1433,550,388,0,71.5681
14847,400,75,938,398,117,1,42.0476
16533,625,300,862,538,298,0,87.023
17966,559,140,1007,550,136,1,9.84886
19715,400,75,802,393,124,1,49.4975
21257,559,459,824,574,426,1,36.2491
22827,400,75,691,386,52,1,26.9258
24260,240,459,947,250,443,1,18.868
25954,399,525,701,410,481,1,45.3542
27402,400,75,647,386,112,1,39.5601
28795,559,459,691,514,426,1,55.8032
30233,175,299,604,201,352,1,59.0339
31582,240,459,727,250,510,1,51.9711
33052,559,459,683,538,419,1,45.1774
34477,625,300,645,574,298,1,51.0392
35861,559,459,699,550,438,1,22.8473
37300,240,140,805,292,157,1,54.7083
38850,625,300,664,621,298,1,4.47214
40259,175,299,719,250,300,0,75.0067
41556,559,140,1075,488,148,0,71.4493
43777,400,75,785,398,108,1,33.0606
45304,399,525,669,400,498,1,27.0185
46718,175,299,639,135,277,1,45.6508
48104,399,525,991,410,533,1,13.6015
49832,240,459,732,215,486,1,36.7967
51303,625,300,700,629,298,1,4.47214
53399,400,75,761,370,124,1,57.4543
54904,559,459,618,562,498,1,39.1152
56261,399,525,621,393,548,1,23.7697
57629,240,140,776,238,108,1,32.0624
59148,559,140,786,543,112,1,32.249
60680,399,525,699,429,529,1,30.2655
62120,559,459,656,562,438,1,21.2132
63518,175,299,578,215,300,1,40.0125
64838,240,140,618,255,136,1,15.5242
66200,240,459,691,243,505,1,46.0977
67636,625,300,640,621,298,1,4.47214
69012,559,140,727,543,101,1,42.1545
71057,400,75,643,386,108,1,35.8469
72445,559,459,630,550,395,1,64.6297
73822,175,299,654,189,321,1,26.0768
75216,240,459,682,238,517,1,58.0345
76644,559,140,683,531,108,1,42.5206
78069,400,75,612,393,80,1,8.60233
79426,175,299,595,201,300,1,26.0192
80763,559,140,586,543,108,1,35.7771
82094,240,459,559,231,505,1,46.8722
83399,399,525,630,400,595,0,70.0071
84602,240,459,668,227,517,1,59.439
86011,559,459,706,562,443,1,16.2788
87460,240,459,603,266,431,1,38.2099
88804,625,300,643,629,300,1,4
90191,240,459,577,227,505,1,47.8017
91515,240,140,657,227,141,1,13.0384
92911,625,300,630,621,300,1,4
94286,559,459,631,550,467,1,12.0416
95659,625,300,627,617,298,1,8.24621
97033,240,140,630,227,124,1,20.6155
98403,399,525,569,405,540,1,16.1555
99715,240,140,636,220,101,1,43.8292
101093,559,140,568,495,117,1,68.0074
102406,175,299,586,142,300,1,33.0151
103734,625,300,569,617,298,1,8.24621
105049,399,525,358,398,333,0,192.003
105985,400,75,1041,398,180,0,105.019
108088,240,459,589,285,376,0,94.414
109906,625,300,637,621,310,1,10.7703
111285,175,299,601,135,298,1,40.0125
112632,559,140,678,495,141,1,64.0078
114052,559,459,665,543,443,1,22.6274
115458,400,75,644,370,61,1,33.1059
116842,559,459,667,567,450,1,12.0416
118252,240,459,753,227,474,1,19.8494
119754,399,525,645,400,552,1,27.0185
121141,625,300,629,633,300,1,8
122512,240,140,655,231,112,1,29.4109
123909,240,459,631,231,443,1,18.3576
125279,559,140,717,531,164,1,36.8782
126743,399,525,637,405,576,1,51.3517
128121,625,300,638,640,298,1,15.1327
129505,400,75,602,393,73,1,7.28011
130854,625,300,575,664,281,1,43.382
132174,175,299,569,208,348,1,59.0762
133491,240,459,621,231,443,1,18.3576
134860,559,140,673,543,141,1,16.0312
136280,399,525,683,400,521,1,4.12311
137705,400,75,591,400,52,1,23
139040,559,459,569,543,426,1,36.6742
140356,559,140,665,538,96,1,48.7545
141769,240,140,834,292,164,1,57.2713
143346,399,525,630,400,552,1,27.0185
144718,240,140,635,262,129,1,24.5967
146100,399,525,649,400,540,1,15.0333
147491,559,459,638,526,438,1,39.1152
148870,175,299,637,166,298,1,9.05539
150250,559,140,663,550,129,1,14.2127
151659,240,140,619,220,101,1,43.8292
153017,399,525,605,400,486,1,39.0128
154367,240,459,596,196,498,1,58.7963
155705,175,299,609,201,300,1,26.0192
157061,625,300,576,574,298,1,51.0392
158383,559,140,639,538,112,1,35
159770,400,75,577,381,112,1,41.5933
161574,240,140,773,250,148,1,12.8062
163090,400,75,612,400,89,1,14
164449,559,140,550,538,129,1,23.7065
165746,175,299,596,208,329,1,44.5982
167083,400,75,631,400,16,1,59
169279,399,525,574,405,481,1,44.4072
170593,240,140,639,250,117,1,25.0799
171973,625,300,624,640,300,1,15
173337,559,459,559,567,407,1,52.6118
174638,240,459,590,255,443,1,21.9317
175970,240,140,543,238,84,1,56.0357
177258,400,75,709,400,89,1,14
178710,240,459,723,243,498,1,39.1152
180178,625,300,656,617,298,1,8.24621
181578,399,525,647,398,600,0,75.0067
182799,400,75,740,381,108,1,38.0789
184286,240,140,709,255,117,1,27.4591
